dataset,kernel,n_trials,accuracy_mean,accuracy_std,accuracy_median,accuracy_ci_lower,accuracy_ci_upper,accuracy_min,accuracy_max,f1_mean,f1_std,f1_median,support_vector_prop_mean,support_vector_prop_std,support_vector_prop_median,training_time_mean,training_time_std,training_time_median,optimization_time_mean,optimization_time_std,optimization_time_median,n_optimization_trials,cv_folds,optimization_method
hepatitis,custom_alsalam,10,0.8375,0.0,0.8375,,,0.8375,0.8375,0.7645238095238094,0.0,0.7645238095238094,0.38555555555555543,0.18166666666666667,0.3249999999999999,0.0018083040136843919,0.0004492822615142962,0.0016148000489920379,0.4807736099697649,0.020216113122574066,0.4784534501377493,10,10,bayesian
wine,linear,10,0.9658823529411764,0.005844467687871419,0.9665032679738562,0.9614753181267806,0.9702893877555723,0.9549019607843137,0.9722222222222221,0.9657846046473496,0.0060276993053137865,0.9664294529000411,0.1495031055900621,0.00521052948053242,0.14825892857142858,0.0007931459927931428,3.053215836169107e-05,0.0007806949550285935,0.25888840993866324,0.005849798290625113,0.25738779990933836,10,10,bayesian
wine,poly,10,0.9748039215686275,0.008024123673305933,0.9746732026143792,0.9687533119542288,0.9808545311830262,0.9663398692810456,0.9888888888888889,0.9747401507032418,0.00810259654107139,0.9745152790308499,0.2222232142857143,0.05805166566161367,0.20754852484472047,0.0009993110131472347,0.0002899904700705771,0.0007779300212860107,0.30253170994110407,0.009432941449600014,0.3038608501665294,10,10,bayesian
wine,rbf,10,0.9854575163398692,0.004455124614706558,0.988562091503268,0.9820981189870138,0.9888169136927246,0.9774509803921569,0.9888888888888889,0.9853187410649925,0.00448502874010313,0.9883653178808888,0.5180341614906833,0.12266443261209321,0.5499281832298137,0.001143932999111712,8.231385252807184e-05,0.0011452399427071213,0.32156796008348465,0.002704898987491522,0.3209188000764698,10,10,bayesian
wine,custom_hermite,10,0.9826797385620918,0.0063888679938812285,0.9833333333333334,0.9778621973971292,0.9874972797270544,0.9722222222222221,0.9944444444444445,0.9826127546947905,0.0064422595985152336,0.9831813865147199,0.22603338509316773,0.020988750159106367,0.21630240683229815,0.0020103420084342355,0.00025877883709226495,0.001914810063317418,0.462127329967916,0.017753770855067033,0.4630029499530792,10,10,bayesian
wine,custom_gegen,10,0.9870915032679738,0.0067025339141067114,0.9887254901960785,0.9820374415669508,0.9921455649689968,0.9718954248366014,0.9944444444444445,0.9870528497304736,0.006855177916403095,0.9887643402349284,0.4353315217391304,0.16894276146333528,0.3654794254658385,0.0028110279934480784,0.000292464283535841,0.0027739849872887136,1.0690106600522995,0.1767682845942966,1.0200092501472682,10,10,bayesian
wine,custom_alsalam,10,0.9883006535947715,0.003047462281535876,0.9888888888888889,0.9860027073852035,0.9905985998043395,0.9830065359477125,0.9944444444444445,0.9882594217692257,0.0030771098356801264,0.9888042821376155,0.4290892857142857,0.03986646693799688,0.4266498447204969,0.0021603799890726806,0.00025014515638951994,0.002178244921378791,0.4828086999710649,0.014384838472884489,0.48612419981509447,10,10,bayesian
haberman,linear,10,0.7263978494623656,0.004200779538842492,0.7270967741935483,0.7232302416212445,0.7295654573034868,0.7187096774193549,0.7320430107526882,0.6266533624692494,0.007102655278016914,0.6269612612304614,0.5447351778656127,0.0031219577757770627,0.5448418972332015,0.0041428289981558925,0.0015808510041871253,0.004462204943411052,0.6465274198912084,0.042864505595412265,0.6309101500082761,10,10,bayesian
haberman,poly,10,0.740505376344086,0.005830109113408702,0.7386021505376343,0.7361091686470465,0.7449015840411255,0.7316129032258065,0.7521505376344086,0.6832306361260578,0.013173707423602838,0.684597242019633,0.5343890645586298,0.0043826957632414456,0.5335876152832675,0.005877191000618041,0.0022497705583593413,0.006536475010216236,0.8721662801224739,0.05966540337733526,0.8879231000319123,10,10,bayesian
haberman,rbf,10,0.733247311827957,0.006046759637677973,0.7318279569892474,0.7286877382858136,0.7378068853701004,0.7283870967741936,0.7449462365591398,0.6781161172045013,0.01085140183712093,0.6796055748882679,0.5374725955204216,0.002102700099820205,0.5368583662714097,0.0030444110184907913,0.0009253249918885302,0.002599984989501536,0.690457500005141,0.06062748304273625,0.699407999869436,10,10,bayesian
haberman,custom_hermite,10,0.7460752688172043,0.005436916842050245,0.746720430107527,0.7419755486911757,0.750174988943233,0.7350537634408603,0.7553763440860215,0.6806918300382321,0.008948523783875539,0.6798029331896993,0.5331534914361001,0.0029867343518101067,0.534316864295125,0.0029397510038688774,0.00038458492142972813,0.0030034499708563086,0.5367675000801683,0.019800259787232783,0.5329397500026971,10,10,bayesian
haberman,custom_gegen,10,0.744494623655914,0.005803025671904298,0.7451075268817204,0.7401188382926058,0.7488704090192222,0.735268817204301,0.7521505376344086,0.6853532233860463,0.02734844363944575,0.694894946536907,0.5365304347826088,0.008859300411355008,0.5341317523056655,0.006161309992894532,0.0022768012363336707,0.007357559935189784,1.0216374800074846,0.08182937612997615,0.9842848000116646,10,10,bayesian
haberman,custom_alsalam,10,0.7450645161290322,0.00585255492253474,0.7452150537634409,0.7406513831160293,0.7494776491420352,0.7355913978494624,0.7551612903225806,0.6832810059777933,0.016890887508017448,0.6873782859347195,0.5338077733860341,0.007938683578811372,0.5315948616600791,0.004764270992018283,0.002077887133769545,0.004559599980711937,0.7820605501066893,0.05951011826780225,0.7538565502036363,10,10,bayesian
ionosphere,linear,10,0.8834047619047618,0.007327975951411746,0.8845238095238096,0.8778790841421923,0.8889304396673313,0.868888888888889,0.8944444444444445,0.8788027298308198,0.00773846906052776,0.8796898980775135,0.22997890295358653,0.01771569048519964,0.2363110307414105,0.005032418030314148,0.002260151961123676,0.004239375004544854,1.0412742500193417,0.06194950439957112,1.052102199755609,10,10,bayesian
ionosphere,poly,10,0.921015873015873,0.004507880616689084,0.9216269841269842,0.9176166948737615,0.9244150511579844,0.9114285714285714,0.926031746031746,0.9179398195331523,0.0048004642682284975,0.9183229749468003,0.2440659031545107,0.024133680367982455,0.2359935704239502,0.0033883179817348714,0.0009923553678181038,0.003920965036377311,0.6066083800513298,0.033487333062799676,0.6094359999988228,10,10,bayesian
ionosphere,rbf,10,0.942984126984127,0.005875610752362501,0.9428968253968253,0.9385536086675939,0.9474146453006602,0.9343650793650793,0.9546031746031746,0.9427577346079689,0.00574395634099934,0.9429711049317864,0.488951476793249,0.10788021532818037,0.4950924251557163,0.003043800983577967,8.475489537324859e-05,0.0030497499741613866,0.5822418599389494,0.006807425941153286,0.5818755500949919,10,10,bayesian
ionosphere,custom_hermite,10,0.6928571428571428,0.0021443263628740192,0.6923809523809524,0.6912402084433854,0.6944740772709003,0.6892857142857143,0.6952380952380952,0.6145335306390421,0.0030009260979073265,0.6140510375551889,0.6477360859955797,0.01191957887813257,0.6514712678320274,0.017963765016756953,0.0004081835401910682,0.01802516500465572,2.276878089923412,0.09948172429382172,2.2893973500467837,10,10,bayesian
ionosphere,custom_gegen,10,0.9327380952380953,0.0066187097854480716,0.932936507936508,0.9277472413214273,0.9377289491547632,0.9203174603174602,0.9458730158730159,0.9314828789706876,0.006690061429565629,0.931669603062229,0.38787301587301587,0.1568940528399115,0.3295298372513562,0.030775399985723196,0.001209879362376324,0.030569784925319254,8.171218599984423,1.3884692764792488,7.787242549937218,10,10,bayesian
ionosphere,custom_alsalam,10,0.9441349206349207,0.0071767669514225755,0.9443253968253968,0.9387232623798223,0.949546578890019,0.9318253968253968,0.9542857142857143,0.9441935814651405,0.007199225727892033,0.9446491550202478,0.6057611010648986,0.018909709131112243,0.6082640144665461,0.012551343999803066,0.0004572715715274872,0.012519059958867729,1.7514063900802284,0.06524707245566765,1.75048020016402,10,10,bayesian
breast,linear,10,0.9669117647058825,0.0018727273542095838,0.9677429667519182,0.9654996301730832,0.9683238992386818,0.963469735720375,0.9692881500426257,0.9669446533015137,0.001849005040868371,0.9677860434990695,0.07380813537777073,0.001079707236917922,0.07369442016895739,0.005575770982541144,0.0017150113060280616,0.00578011991456151,0.8613576900213957,0.04119228349877569,0.8681095498614013,10,10,bayesian
breast,poly,10,0.9672037510656437,0.0032790920006168095,0.9677855924978687,0.9647311439133595,0.969676358217928,0.9590366581415175,0.9721653878942881,0.9672507181782904,0.003345357321539102,0.9678107016149806,0.07955054156404757,0.004709206594994684,0.08223563994597602,0.0032888700161129237,0.00045175393604067346,0.00340124499052763,1.2330488399602473,0.1131590059973142,1.2262896997854114,10,10,bayesian
breast,rbf,10,0.963970588235294,0.0011701233109300787,0.9634057971014492,0.9630882539588796,0.9648529225117084,0.9619565217391303,0.9663043478260868,0.964319668788024,0.0011694277617295612,0.9637575567449602,0.4095173062154075,0.042681694874615476,0.42768888535790894,0.006389415976591409,0.00015213761818879724,0.006410645018331706,0.9583226999733597,0.0097583108439328,0.9590810500085354,10,10,bayesian
breast,custom_hermite,10,0.9730583972719524,0.0011501627709889946,0.9736040068201193,0.9721911142883388,0.973925680255566,0.9708013640238704,0.9751065643648763,0.9730703364431841,0.0011474600686089472,0.973618341117047,0.1752563756256455,0.02571775596333741,0.16398254813167024,0.0332352349953726,0.0012020955708299823,0.0327649200335145,4.036354799987748,0.05209153301449455,4.024796000216156,10,10,bayesian
breast,custom_gegen,10,0.9674978687127023,0.007962062618291067,0.9699701619778345,0.9614940563850156,0.9735016810403889,0.9501918158567774,0.976619778346121,0.9675499176661537,0.00796555741943632,0.9700476417091162,0.11304684727629036,0.03325027283134309,0.11330724821906199,0.046473016045056284,0.0013423091722369977,0.04675749498419464,8.945450320048257,1.0250383222972799,8.645868150051683,10,10,bayesian
breast,custom_alsalam,10,0.9639727195225916,0.0033673422025557475,0.9641091219096334,0.9614335670948274,0.9665118719503557,0.9589727195225916,0.972229326513214,0.9641169856456349,0.003328374456998909,0.9642375251433479,0.2507240539180636,0.04480530100112214,0.24052368846164032,0.01604151901323348,0.0007995285669740671,0.01603075999300927,2.128428630065173,0.030836588574555394,2.1286486501339823,10,10,bayesian
australian,linear,10,0.8542028985507247,0.0022638404857700627,0.855072463768116,0.8524958442272434,0.855909952874206,0.8492753623188405,0.8565217391304347,0.8543521935555478,0.0022410983233576566,0.8552442017799857,0.3781481481481482,0.007510329572854225,0.3788244766505636,0.025130603001452985,0.0017741966219593855,0.025616179988719522,2.770320440037176,0.05807029961673226,2.7771908501163125,10,10,bayesian
australian,poly,10,0.8581159420289856,0.0035172930723222466,0.8586956521739131,0.8554637187898486,0.8607681652681225,0.8507246376811594,0.8637681159420291,0.8580169955146097,0.003387311974909154,0.8587908838192015,0.31196457326892113,0.006577483873028734,0.3135265700483092,0.008730709967203439,0.0026160317651526344,0.008564315014518799,2.2304732400923966,0.15340727922497055,2.2472687500994653,10,10,bayesian
australian,rbf,10,0.8281159420289855,0.017466023066878663,0.8246376811594203,0.814945645633214,0.841286238424757,0.7985507246376812,0.8507246376811596,0.8277424312582268,0.0177142046412573,0.8241869941814444,0.47360708534621576,0.12559922882563213,0.4466988727858293,0.008937444039620459,0.0006512248467726462,0.008785915048792958,1.331878239940852,0.03195932073919705,1.323493350064382,10,10,bayesian
australian,custom_hermite,10,0.8510144927536232,0.003417340905087449,0.8521739130434783,0.8484376386848372,0.8535913468224091,0.844927536231884,0.855072463768116,0.8503653161155936,0.003968086411122674,0.8518519327729981,0.5529307568438002,0.04694758855095481,0.5508051529790661,0.05500124400015921,0.002028570294777293,0.05505751001182944,6.600577329983935,0.07417240483133881,6.595110299997032,10,10,bayesian
australian,custom_gegen,10,0.8450724637681161,0.02119562120646813,0.8543478260869566,0.8290898549903314,0.8610550725459007,0.7855072463768117,0.8579710144927537,0.8450543298681105,0.021322990998081146,0.8544789403836317,0.35241545893719806,0.037364320946504354,0.34573268921095,0.09245161502156407,0.0022406830001074312,0.09227520497515798,16.871941729960962,1.7208824540274883,16.425161549821496,10,10,bayesian
australian,custom_alsalam,10,0.8266666666666665,0.019841844742173723,0.8355072463768116,0.8117048762640842,0.8416284570692489,0.7971014492753623,0.846376811594203,0.8257804595052118,0.019464478113019053,0.8345015365238164,0.5358132045088566,0.028415234628705044,0.547745571658615,0.02728287996724248,0.002208562967166042,0.02636685995385051,3.7842416601255535,0.1146960684572022,3.7711508001666516,10,10,bayesian
german,linear,10,0.7567,0.0179055857206627,0.7645,0.743198250335635,0.770201749664365,0.722,0.774,0.7475850657098746,0.01576066593798597,0.7539408504915845,0.619911111111111,0.11532618046755284,0.5708333333333334,0.03506454099435359,0.009019623135465315,0.036648019985295835,5.057435130001977,0.20239385678964691,5.010563849937171,10,10,bayesian
german,poly,10,0.764,0.007375635565834303,0.766,0.7584383843913822,0.7695616156086178,0.7510000000000001,0.773,0.7537919772752107,0.0061800739790579306,0.7544349947693472,0.5279222222222223,0.01684263036259078,0.5342777777777777,0.017703661979176104,0.00596039830642844,0.017291189986281097,4.7839675500523295,0.3329097419886699,4.858848550124094,10,10,bayesian
german,rbf,10,0.7135,0.004738143096192846,0.7115,0.70992719188544,0.7170728081145601,0.7070000000000001,0.7230000000000001,0.661450726240707,0.03178738378183754,0.6524030305013142,0.9132111111111112,0.09258855554162165,0.9687777777777777,0.019172286004759374,0.001024639271212498,0.018929179990664124,2.542908350052312,0.029951001539971055,2.5463750998023897,10,10,bayesian
german,custom_hermite,10,0.7,0.0,0.7,,,0.7,0.7,0.5764705882352941,0.0,0.5764705882352941,0.6025666666666666,0.0048631773386502005,0.5999999999999999,0.19874029499478638,0.0033961838564544595,0.1976728849578649,23.150246930029244,0.1663291480734047,23.18296524998732,10,10,bayesian
german,custom_gegen,10,0.7444000000000001,0.024487547856002243,0.759,0.7259351060722707,0.7628648939277294,0.7020000000000001,0.769,0.728969329939338,0.028323799366224325,0.7458511527881873,0.6496333333333333,0.13723232576389538,0.5668888888888888,0.3096320340409875,0.007398819651550236,0.3067499901168048,53.74389148009941,5.208216926682599,52.512443399988115,10,10,bayesian
german,custom_alsalam,10,0.7147,0.0034942810419312472,0.7150000000000001,0.7120651290373233,0.7173348709626767,0.709,0.7190000000000001,0.6556424190748843,0.006753811415339089,0.6582989498441401,0.9640222222222222,0.009769289244652262,0.9681111111111111,0.09666661401744933,0.0010331278671637898,0.09668201503809541,11.458119620010256,0.13219341987220717,11.392252799822018,10,10,bayesian
heart,linear,10,0.8377777777777778,0.005689737591013777,0.837037037037037,0.8334874175623538,0.8420681379932019,0.8296296296296296,0.8481481481481481,0.8362543028546053,0.006116782644151798,0.8352784549701622,0.3817695473251028,0.014731188298504871,0.37921810699588476,0.006996461986564099,0.0022270768041280174,0.007689094985835254,0.931537379976362,0.04065875177745783,0.9300076998770237,10,10,bayesian
heart,poly,10,0.8296296296296296,0.017684942794538253,0.837037037037037,0.8162942562905197,0.8429650029687396,0.7925925925925925,0.8481481481481481,0.8280686236203438,0.017563232367523645,0.834901558914491,0.3746090534979424,0.015289658126209122,0.3668724279835391,0.0024391569988802078,0.0010315769130019388,0.0022755699697881936,0.611172560043633,0.021256007041353126,0.618758549913764,10,10,bayesian
heart,rbf,10,0.7896296296296296,0.0185036977730323,0.7907407407407407,0.7756768721441121,0.8035823871151471,0.7444444444444445,0.8185185185185185,0.7873319440327347,0.01924892274327069,0.7868884933286471,0.6010288065843621,0.11315244925995671,0.5802469135802468,0.0020376720186322927,7.383416569240658e-05,0.002040645107626915,0.42597483000718056,0.002632226455954973,0.42575159994885325,10,10,bayesian
heart,custom_hermite,10,0.8011111111111111,0.018373506303425862,0.8,0.7872565248140978,0.8149656974081244,0.762962962962963,0.8333333333333334,0.7910528555949039,0.02199303338451743,0.7908738343028756,0.6563786008230452,0.02463848935265699,0.6625514403292181,0.005339699015021324,0.0006485076062215934,0.0054841849487274885,0.7766503400169313,0.038409727234649714,0.7758218499366194,10,10,bayesian
heart,custom_gegen,10,0.8296296296296296,0.0284486879550689,0.8425925925925926,0.8081778285525095,0.8510814307067497,0.7666666666666667,0.8555555555555555,0.8279980475251639,0.028383444746041667,0.8400258310488569,0.48069958847736627,0.08734880778858255,0.4561728395061728,0.00636980498675257,0.0015781400727411293,0.006157239992171526,1.829866860061884,0.2558104950986221,1.790182450087741,10,10,bayesian
heart,custom_alsalam,10,0.7922222222222223,0.01244466490104553,0.7907407407407407,0.7828382929404826,0.801606151503962,0.774074074074074,0.8111111111111111,0.7883762228253028,0.012187163558649112,0.7863704061842627,0.7553086419753087,0.022338667628091214,0.7611111111111111,0.0033698209980502726,0.0008315523964107201,0.0030185098992660643,0.6902471699286252,0.032826391842128634,0.6865303500089794,10,10,bayesian
fourclass,linear,10,0.7726169473402834,0.002563608340092721,0.773188986901898,0.770683852350519,0.7745500423300479,0.7667869553595296,0.7751002405773857,0.7619461662708222,0.00310551616554206,0.7626684805679704,0.5262311439973396,0.0009612317535222271,0.5264252577319588,0.016673027984797955,0.0033326530760242816,0.01745539489202201,1.8558893699664623,0.10646303163612912,1.8968603000976145,10,10,bayesian
fourclass,poly,10,0.9792341619887731,0.03165926899313053,0.9918805132317562,0.9553614146142615,1.0031069093632847,0.8863539160652232,0.9976877840149694,0.9791366851716761,0.032149490093394587,0.9919283634693412,0.21800734951779183,0.08169167794139337,0.19773162620552048,0.029860831988044078,0.0015671877156412859,0.02974582496099174,2.749301990075037,0.20204944047354848,2.801191449863836,10,10,bayesian
fourclass,rbf,10,1.0,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,0.05011592949783837,0.018081989109685254,0.043696707682075155,0.009738616980612277,0.0003480203387177312,0.009742474951781332,1.4345730799250305,0.02594434241360714,1.4313062499277294,10,10,bayesian
fourclass,custom_hermite,10,0.8373483025928895,0.026608041470224823,0.8265570703020583,0.8172844453924268,0.8574121597933522,0.813258487035552,0.889788826516974,0.8289212541424359,0.030753756523231684,0.8170591947252499,0.42572830063185896,0.015217903622950191,0.4296863152643831,0.02241378201637417,0.0009832995540719161,0.022460215049795805,2.8101118000224234,0.029662728712081986,2.8039459998253733,10,10,bayesian
fourclass,custom_gegen,10,0.9513859930499866,0.07085908595510268,0.9878174284950547,0.89795453010111,1.0048174559988632,0.8120556001069232,0.9976744186046511,0.9495005246752237,0.07466405280625313,0.9878763223263807,0.20333882607249748,0.1320458492299976,0.20237221483205853,0.025229463004507124,0.002502977360962044,0.024559960002079606,5.655470740050077,0.7140575013271898,5.508186750113964,10,10,bayesian
fourclass,custom_alsalam,10,0.9960612135792568,0.006501911669509767,0.9988372093023254,0.9911584315607814,1.0009639955977323,0.9768110130981021,0.9988505747126437,0.996089493424259,0.0064399492566478665,0.9988411038976434,0.11181993681410043,0.062392091904995985,0.08391311938809445,0.013300984017550945,0.0009593037853824961,0.01346464001107961,1.949173659970984,0.0997978798065367,1.929136650171131,10,10,bayesian
