dataset,kernel,trial,accuracy,accuracy_std,f1_score,f1_std,support_vector_prop,support_vector_std,training_time,training_time_std,optimization_time,random_seed,best_params,n_optimization_trials,cv_folds,optimization_method
parkinson,linear,0,0.8963157894736842,0.07483314773547882,0.8885032403961329,0.08432028316580154,0.3191168831168831,0.016641045551032536,0.002599079953506589,0.0004788950058394862,0.49233780009672046,42,{'C': 37.454637344617396},10,10,bayesian
parkinson,linear,1,0.8921052631578947,0.0666782076806312,0.8837293559773581,0.07446603758757489,0.31053246753246755,0.014274901456892104,0.0037294699810445308,0.0005473162650179282,0.4782161000184715,43,{'C': 73.37509587973202},10,10,bayesian
parkinson,linear,2,0.8881578947368421,0.06958772537988078,0.8803046322798348,0.0786827419427484,0.32248701298701304,0.013507556464166749,0.0026376101188361643,0.00041970443600964995,0.49985160026699305,44,{'C': 36.05072312479231},10,10,bayesian
parkinson,linear,3,0.8971052631578946,0.06123667812612337,0.8911614144922171,0.06365412242785799,0.30028246753246757,0.01628968971394348,0.0038786598946899177,0.00015914604519249114,0.45827060006558895,45,{'C': 98.90116233604654},10,10,bayesian
parkinson,linear,4,0.8973684210526315,0.0649845496233581,0.8863655561697245,0.07780999694345546,0.322525974025974,0.020707413467355384,0.0018933699931949377,0.00023707918796622745,0.4952429002150893,46,{'C': 24.905060108483372},10,10,bayesian
parkinson,linear,5,0.8973684210526315,0.04018654561857068,0.8911539621492383,0.04299885819158018,0.3088344155844156,0.011358463108161099,0.0035488900728523733,0.00016513875467445013,0.5276537002064288,47,{'C': 79.96066056140373},10,10,bayesian
parkinson,linear,6,0.8878947368421052,0.0701324429689049,0.8776875552402366,0.07978915021167289,0.30767857142857136,0.01968828197278708,0.0037837800569832324,0.00020035082114568594,0.4902138998731971,48,{'C': 89.15743514475867},10,10,bayesian
parkinson,linear,7,0.8921052631578947,0.04945688404561476,0.8843308511127652,0.056726738934120516,0.3190974025974026,0.016651070174794464,0.0021638200152665375,0.0004262332187727911,0.5142819997854531,49,{'C': 30.0971446211356},10,10,bayesian
parkinson,linear,8,0.8871052631578948,0.08611698864958076,0.8783432217338861,0.09730542373817905,0.30371753246753247,0.02150509873959264,0.0038468700367957354,0.0001577258176360173,0.49975059973075986,50,{'C': 99.65742644123478},10,10,bayesian
parkinson,linear,9,0.8971052631578947,0.04686058180842211,0.8916408475187785,0.04733793111336179,0.31569155844155844,0.01329348652640309,0.002681829920038581,0.00041852647970856574,0.4707170999608934,51,{'C': 38.79790826931381},10,10,bayesian
parkinson,poly,0,0.9339473684210526,0.06047423388509292,0.9340878192379861,0.06010688757179563,0.2666753246753247,0.007404807143414933,0.0024979400914162397,0.00014721681737162975,0.3661802997812629,42,"{'C': 45.607542351719374, 'degree': 5, 'gamma': 0.8112002257872146}",10,10,bayesian
parkinson,poly,1,0.928421052631579,0.046330739214066975,0.928786477417705,0.047254382159056744,0.26382142857142854,0.012807024266062995,0.0024834399111568926,0.00020827367794991144,0.39600219996646047,43,"{'C': 44.576390325611044, 'degree': 5, 'gamma': 0.34433613551210357}",10,10,bayesian
parkinson,poly,2,0.9131578947368422,0.06752449027355631,0.906974115506897,0.07843657961663325,0.3128214285714286,0.008220564434731303,0.0020415699575096367,0.00013497749191544066,0.39282110007479787,44,"{'C': 25.845772136401497, 'degree': 4, 'gamma': 3.45284305764726}",10,10,bayesian
parkinson,poly,3,0.9276315789473684,0.06318256097279004,0.9286028726026385,0.05999805828408253,0.2638311688311688,0.013748357359063842,0.002693500043824315,0.0001380026187332585,0.4026946001686156,45,"{'C': 98.90116233604654, 'degree': 4, 'gamma': 1.1370165937272034}",10,10,bayesian
parkinson,poly,4,0.9181578947368421,0.05804346923926618,0.9189525797271246,0.05592168667600015,0.25241558441558437,0.015163180265249475,0.0024731301236897707,0.00017755176944291552,0.3884406997822225,46,"{'C': 26.24225722762328, 'degree': 6, 'gamma': 1.5900322463481311}",10,10,bayesian
parkinson,poly,5,0.9278947368421054,0.052791861204339846,0.9269251459228627,0.05476674921406557,0.27178246753246754,0.015293927233964938,0.002746050013229251,0.0002520274752184585,0.39530309988185763,47,"{'C': 93.52364450917413, 'degree': 4, 'gamma': 0.7232980738582272}",10,10,bayesian
parkinson,poly,6,0.9176315789473686,0.040921687251806046,0.9157449036645952,0.04197297891691817,0.2672435064935065,0.01269515768268731,0.002600809978321195,0.00011141100555257052,0.41590179968625307,48,"{'C': 44.49646271214178, 'degree': 5, 'gamma': 1.8488408310945195}",10,10,bayesian
parkinson,poly,7,0.9228947368421053,0.04102310003939371,0.9225977521594546,0.040245593547602355,0.24159740259740253,0.014022048813432874,0.002920139953494072,0.0002452333006097307,0.40920900041237473,49,"{'C': 89.16045222433813, 'degree': 5, 'gamma': 2.274306065194007}",10,10,bayesian
parkinson,poly,8,0.9226315789473685,0.03497525837018135,0.9224724318802535,0.03489832190793085,0.23531493506493506,0.013760168122764333,0.0026151700876653194,0.00024257860334243257,0.3889309000223875,50,"{'C': 52.41082616290873, 'degree': 6, 'gamma': 2.2921895719519734}",10,10,bayesian
parkinson,poly,9,0.9128947368421054,0.040605698056817595,0.911493164525847,0.042730495539365386,0.2848863636363637,0.010404638583242578,0.0023160300217568873,7.674490955456296e-05,0.3591811000369489,51,"{'C': 58.23602569893819, 'degree': 4, 'gamma': 3.1839949340859026}",10,10,bayesian
parkinson,rbf,0,0.9536842105263158,0.03597090236808795,0.9536549228991124,0.03536622978905783,0.5321948051948051,0.015699831014299184,0.0012337500229477882,4.845340018111682e-05,0.3289330000989139,42,"{'C': 43.19506991919293, 'gamma': 1.1759911054765733}",10,10,bayesian
parkinson,rbf,1,0.9539473684210525,0.03517368854201915,0.9525620800485782,0.038069316339716434,0.4769318181818181,0.01924576216185677,0.001221780013293028,9.355772478038817e-05,0.34786209976300597,43,"{'C': 13.33996302763464, 'gamma': 0.9742242670494365}",10,10,bayesian
parkinson,rbf,2,0.9544736842105263,0.03509089897873427,0.9533558681660923,0.03607246806414117,0.6159415584415584,0.013635211763347787,0.001268699998036027,0.00010861226800942815,0.3322767000645399,44,"{'C': 74.46430352747011, 'gamma': 1.4519955194586383}",10,10,bayesian
parkinson,rbf,3,0.9592105263157895,0.03835701223781167,0.9594323650836737,0.03740796361884451,0.525353896103896,0.010834152883185589,0.0012761499732732774,9.410143401032002e-05,0.33585610007867217,45,"{'C': 61.82983006225224, 'gamma': 1.14187715102262}",10,10,bayesian
parkinson,rbf,4,0.9389473684210528,0.05417218879444657,0.9393843086835302,0.05168714520544861,0.5652629870129869,0.011687837742916317,0.0012238199356943368,5.422290333464906e-05,0.33069630013778806,46,"{'C': 86.70827247968342, 'gamma': 1.3052310290573594}",10,10,bayesian
parkinson,rbf,5,0.9639473684210527,0.02362712418450282,0.963390382057322,0.02408184078042481,0.522512987012987,0.02016369801128507,0.0012536200229078531,0.00010618149815211292,0.3334201998077333,47,"{'C': 27.092809416673624, 'gamma': 1.1055423805836644}",10,10,bayesian
parkinson,rbf,6,0.9586842105263159,0.03133789577989176,0.957985455599764,0.03163422504550747,0.5424870129870131,0.019668681103730948,0.001253889873623848,4.665119731049343e-05,0.3297418002039194,48,"{'C': 28.48683188622436, 'gamma': 1.2068590039380354}",10,10,bayesian
parkinson,rbf,7,0.9539473684210525,0.03517368854201915,0.9537502358045652,0.03522386965560095,0.4854610389610389,0.018237188416044683,0.0012163999490439892,5.182311596740555e-05,0.33103490015491843,49,"{'C': 30.0971446211356, 'gamma': 1.0000119867228543}",10,10,bayesian
parkinson,rbf,8,0.9592105263157895,0.031165050742965824,0.9584163148570971,0.033197102719110104,0.4660941558441559,0.021237787309399524,0.0011890400666743517,3.0659796252578194e-05,0.33137999987229705,50,"{'C': 49.4606699521566, 'gamma': 0.9243936192903239}",10,10,bayesian
parkinson,rbf,9,0.9539473684210528,0.04295604272565385,0.9524684484674204,0.04476573465897274,0.7390097402597402,0.023047389571234252,0.0012496599927544593,3.326303091995473e-05,0.3335792999714613,51,"{'C': 58.99977765355496, 'gamma': 1.9591863560120992}",10,10,bayesian
parkinson,custom_hermite,0,0.7797368421052632,0.030802966004614567,0.7007387452588689,0.05653149626636541,0.53675,0.0114058903663006,0.0035669900942593815,0.00014128215176265795,0.6667118999175727,42,"{'C': 60.11190005930913, 'degree': 5}",10,10,bayesian
parkinson,custom_hermite,1,0.7639473684210525,0.025865891079366307,0.6687554447616367,0.04572741464123033,0.5538376623376623,0.007204966100921829,0.0037779999896883965,4.913600463750963e-05,0.6631265003234148,43,"{'C': 32.71457844205816, 'degree': 6}",10,10,bayesian
parkinson,custom_hermite,2,0.8205263157894735,0.041721939331802974,0.7786117700668784,0.06710909917206952,0.5373181818181817,0.012732367122485252,0.0038077599834650754,8.145548770835131e-05,0.650698899757117,44,"{'C': 94.3351286897191, 'degree': 6}",10,10,bayesian
parkinson,custom_hermite,3,0.7797368421052632,0.04535257385946989,0.6978699254821545,0.07658159001989923,0.5282045454545454,0.012392428431319125,0.003513880027458072,5.775410335435282e-05,0.6231856001541018,45,"{'C': 97.60035557843834, 'degree': 5}",10,10,bayesian
parkinson,custom_hermite,4,0.7589473684210526,0.02309800869209654,0.6585313551257823,0.0383499344490327,0.5310584415584415,0.009580708377463469,0.0032921000383794308,5.423415165320839e-05,0.659464499913156,46,"{'C': 78.38345124822426, 'degree': 4}",10,10,bayesian
parkinson,custom_hermite,5,0.7797368421052632,0.044753093023611835,0.6982786511733879,0.07848062095714581,0.5287694805194805,0.008283885240657582,0.0035101501271128654,7.049948323737944e-05,0.6338979997672141,47,"{'C': 70.76080622076984, 'degree': 5}",10,10,bayesian
parkinson,custom_hermite,6,0.7592105263157894,0.020426545652973728,0.6590329433208689,0.034366264066379514,0.5396103896103897,0.009613153340760608,0.0035665599629282952,6.297816423771671e-05,0.6495888000354171,48,"{'C': 44.49646271214178, 'degree': 5}",10,10,bayesian
parkinson,custom_hermite,7,0.836578947368421,0.057852257142739845,0.7926737815244944,0.08984416269159724,0.5373149350649351,0.007886951745941314,0.003843279974535108,9.89982955151252e-05,0.6497629000805318,49,"{'C': 92.6335871707825, 'degree': 6}",10,10,bayesian
parkinson,custom_hermite,8,0.7692105263157893,0.025160151847658453,0.6794811225925776,0.04681902297678318,0.5492792207792208,0.013085670720631949,0.0038418499752879143,8.059327646207938e-05,0.6898145000450313,50,"{'C': 37.73213245401471, 'degree': 6}",10,10,bayesian
parkinson,custom_hermite,9,0.7644736842105264,0.02076280768165725,0.6697586211518098,0.03860861827285122,0.5566883116883117,0.007430526602206767,0.003819119930267334,0.0001046518848871975,0.6115170000120997,51,"{'C': 28.42201566103021, 'degree': 6}",10,10,bayesian
parkinson,custom_gegen,0,0.9326315789473683,0.052713094768859894,0.932104806966349,0.052991608696535755,0.30772077922077923,0.01477291137319279,0.0048150700516998764,0.00017984942739865804,1.8108704001642764,42,"{'C': 45.607542351719374, 'degree': 5, 'alpha': -0.09264917350486412}",10,10,bayesian
parkinson,custom_gegen,1,0.9542105263157895,0.03513330372269186,0.9533639517676423,0.03663785817437497,0.28147077922077923,0.010246570640974922,0.004570910008624196,0.0003097353155118793,1.7888684002682567,43,"{'C': 22.103678559441246, 'degree': 3, 'alpha': 0.1390319773262353}",10,10,bayesian
parkinson,custom_gegen,2,0.938421052631579,0.03844627866894667,0.938099670756424,0.03780121999611805,0.2854610389610389,0.010371512240239371,0.005029360018670559,0.0005564219175017893,2.2720411997288465,44,"{'C': 14.885657456358848, 'degree': 4, 'alpha': -0.17328102501183607}",10,10,bayesian
parkinson,custom_gegen,3,0.9434210526315789,0.04327727391683919,0.9432447317391665,0.0414418577904958,0.2752077922077922,0.012089569861802936,0.004314460046589375,0.00026189844469275863,1.7851992999203503,45,"{'C': 4.853151568643681, 'degree': 1, 'alpha': -0.25925808411909057}",10,10,bayesian
parkinson,custom_gegen,4,0.9547368421052631,0.06105943700727536,0.9554315027126924,0.0587077754015606,0.5219090909090909,0.022579733538558168,0.005210600048303604,0.00026352892917109213,1.5738486996851861,46,"{'C': 26.24225722762328, 'degree': 6, 'alpha': 0.29633924272509005}",10,10,bayesian
parkinson,custom_gegen,5,0.9431578947368422,0.03701463362635208,0.9422226174474287,0.03837966432580736,0.34988636363636366,0.018950413151883724,0.005027399957180023,0.0005402884300230401,2.1855230000801384,47,"{'C': 12.712329991335293, 'degree': 5, 'alpha': -0.47957646815918376}",10,10,bayesian
parkinson,custom_gegen,6,0.9536842105263158,0.03597090236808795,0.9531825882162515,0.03611058314298674,0.3236363636363636,0.021438860182468353,0.005060210032388568,0.0003987282714632694,1.1746983998455107,48,"{'C': 29.89833876951833, 'degree': 5, 'alpha': 0.15569648898167532}",10,10,bayesian
parkinson,custom_gegen,7,0.943157894736842,0.03627763060061199,0.9427459639086594,0.03530069182038636,0.346435064935065,0.018919245435968624,0.005059120012447238,0.00014328752174668638,2.398121299687773,49,"{'C': 22.91459130306838, 'degree': 6, 'alpha': -0.37275251226410955}",10,10,bayesian
parkinson,custom_gegen,8,0.9439473684210528,0.04271029120796593,0.9432054472142875,0.04343064448307317,0.2911396103896104,0.020211978802536494,0.004442109912633896,0.00021068240521443494,2.1724332999438047,50,"{'C': 31.001624859184517, 'degree': 3, 'alpha': 0.21001198681815925}",10,10,bayesian
parkinson,custom_gegen,9,0.9489473684210527,0.031649045007100855,0.9492182104681375,0.030984545892681566,0.30825649350649353,0.01267660742724153,0.004362899996340275,0.00021111816274516776,1.7489906996488571,51,"{'C': 64.67490767496166, 'degree': 2, 'alpha': 0.3263934923421967}",10,10,bayesian
parkinson,custom_alsalam,0,0.948421052631579,0.046515716820848214,0.9483447360099782,0.04560834686978808,0.4085616883116884,0.016027883090001947,0.003282610001042485,0.00024190743744850147,0.6415934003889561,42,"{'C': 51.42392960692274, 'degree': 4, 'a': -1, 'q': 0.05}",10,10,bayesian
parkinson,custom_alsalam,1,0.948421052631579,0.039442092621463566,0.9472328968755921,0.04187115105191932,0.37436038961038964,0.016702139717973612,0.002558349957689643,4.170786530834789e-05,0.666249199770391,43,"{'C': 89.70996089957345, 'degree': 2, 'a': -1, 'q': 0.26}",10,10,bayesian
parkinson,custom_alsalam,2,0.9539473684210525,0.035933340870973635,0.9537670523766186,0.035371693758263115,0.46266558441558436,0.012946336053897332,0.0038098200224339963,0.00010298032698738665,0.6551660001277924,44,"{'C': 71.01508918471401, 'degree': 6, 'a': -1, 'q': 0.46}",10,10,bayesian
parkinson,custom_alsalam,3,0.9539473684210525,0.03593334087097364,0.9539675536297514,0.03499634649863493,0.42107467532467535,0.015530870202473481,0.00290824007242918,0.00014048837436420562,0.6551611004397273,45,"{'C': 7.729879318351191, 'degree': 3, 'a': -1, 'q': 0.47000000000000003}",10,10,bayesian
parkinson,custom_alsalam,4,0.9442105263157895,0.057206434754189295,0.9448491201374523,0.05482300449063633,0.44899675324675326,0.01319778198155226,0.0037514399737119675,4.689530452874969e-05,0.6530818999744952,46,"{'C': 26.24225722762328, 'degree': 6, 'a': -1, 'q': 0.4}",10,10,bayesian
parkinson,custom_alsalam,5,0.9589473684210527,0.030376219011595956,0.958249316226601,0.030675514227512937,0.40627922077922074,0.01698045864258676,0.003505240101367235,9.908862754334213e-05,0.6648920001462102,47,"{'C': 12.712329991335293, 'degree': 5, 'a': -1, 'q': 0.01}",10,10,bayesian
parkinson,custom_alsalam,6,0.9586842105263159,0.03133789577989176,0.957985455599764,0.03163422504550747,0.45757792207792203,0.016048640541014913,0.00344676012173295,4.383608676634985e-05,0.6654281998053193,48,"{'C': 44.49646271214178, 'degree': 5, 'a': -1, 'q': 0.46}",10,10,bayesian
parkinson,custom_alsalam,7,0.9436842105263157,0.04761921910007377,0.9443853135721294,0.04610382553083204,0.4546818181818181,0.018743902139929942,0.0034677299205213784,6.417312185531585e-05,0.6730944002047181,49,"{'C': 89.62311386559638, 'degree': 5, 'a': -1, 'q': 0.5}",10,10,bayesian
parkinson,custom_alsalam,8,0.9492105263157896,0.0453373015752749,0.9486984465185391,0.04569617500740073,0.4159707792207793,0.01909359492768733,0.002824629936367273,4.370754851953527e-05,0.6337879002094269,50,"{'C': 67.45763200916058, 'degree': 3, 'a': -1, 'q': 0.51}",10,10,bayesian
parkinson,custom_alsalam,9,0.9434210526315789,0.042648632066861356,0.9442184411091384,0.04138381713971436,0.3874545454545455,0.016608348523600908,0.002644559973850846,0.00013910589884372698,0.5784471998922527,51,"{'C': 64.67490767496166, 'degree': 2, 'a': -1, 'q': 0.41000000000000003}",10,10,bayesian
vertebral,linear,0,0.867741935483871,0.0602630377169981,0.8682048799347968,0.05740683862687161,0.3888888888888889,0.010662705935945172,0.0017348399851471186,0.0001422829672873815,0.3995465002954006,42,{'C': 15.602708025603208},10,10,bayesian
vertebral,linear,1,0.8709677419354838,0.02498698933037041,0.8707880389647341,0.022985801469700164,0.39641577060931904,0.006647755193903729,0.0016852798871695995,6.60164852901499e-05,0.3836322999559343,43,{'C': 13.33996302763464},10,10,bayesian
vertebral,linear,2,0.8548387096774193,0.061628945724331606,0.851432425545336,0.06580972434595962,0.33297491039426524,0.009130995844341938,0.002542549977079034,0.00041395914287540653,0.4126968998461962,44,{'C': 83.48438002441628},10,10,bayesian
vertebral,linear,3,0.864516129032258,0.045161290322580636,0.863272270996492,0.045698000267407154,0.4336917562724015,0.008631967439994474,0.0015846899710595607,8.192998605303314e-05,0.37948079966008663,45,{'C': 7.729879318351191},10,10,bayesian
vertebral,linear,4,0.864516129032258,0.08135174330915156,0.8665609341081,0.07521533261358632,0.4838709677419355,0.0075183429976354915,0.0016105299815535544,0.00016908085179764037,0.3993492000736296,46,{'C': 4.287501969778039},10,10,bayesian
vertebral,linear,5,0.861290322580645,0.03241895361651899,0.8601456856551485,0.0331313000736998,0.35089605734767026,0.007423768880719702,0.0019883399829268454,0.0002239188827806859,0.41165030002593994,47,{'C': 35.14742912146425},10,10,bayesian
vertebral,linear,6,0.8709677419354838,0.032258064516129004,0.8701142552052664,0.03254579755096479,0.36415770609319,0.008808749625408244,0.0018920898903161288,0.00017922347079109722,0.39347749995067716,48,{'C': 28.48683188622436},10,10,bayesian
vertebral,linear,7,0.8741935483870966,0.07419354838709677,0.8728630606211454,0.07674278384787118,0.3376344086021505,0.011424643333698374,0.0029289699159562588,0.0009359421987689173,0.41887200018391013,49,{'C': 68.32799272073872},10,10,bayesian
vertebral,linear,8,0.8806451612903226,0.06129032258064518,0.878673606142039,0.06295740156452798,0.36738351254480284,0.01728252824550709,0.0017777100205421449,0.00010661215010716945,0.39611099986359477,50,{'C': 25.548136901797378},10,10,bayesian
vertebral,linear,9,0.861290322580645,0.04573369960889619,0.8601423605454034,0.04718466146218377,0.3548387096774194,0.006411664451612293,0.0019151600077748298,0.00020358929256419106,0.39618440018966794,51,{'C': 34.33102395058668},10,10,bayesian
vertebral,poly,0,0.8612903225806452,0.06296522998691335,0.8618070495991137,0.06084010621503825,0.4043010752688172,0.011082168339598781,0.0017323399893939494,7.228079043394024e-05,0.4586946996860206,42,"{'C': 70.80754970702675, 'degree': 1, 'gamma': 3.880109567207946}",10,10,bayesian
vertebral,poly,1,0.8580645161290322,0.03592106040535498,0.8580454366266059,0.03513376107081978,0.35268817204301073,0.007023626502604086,0.004079720051959157,0.00023377722026196658,0.5387082998640835,43,"{'C': 66.60935521958947, 'degree': 4, 'gamma': 0.13122695669081097}",10,10,bayesian
vertebral,poly,2,0.8548387096774194,0.052512324503547425,0.851780848067316,0.05845668305312322,0.3706093189964158,0.010035842293906805,0.003576659969985485,8.798302646635427e-05,0.5707111000083387,44,"{'C': 25.845772136401497, 'degree': 4, 'gamma': 3.45284305764726}",10,10,bayesian
vertebral,poly,3,0.8580645161290322,0.04607373179705064,0.856552973326947,0.04734742336135749,0.3910394265232975,0.008989201579917165,0.0016540498938411475,6.533310545600618e-05,0.5201715999282897,45,"{'C': 44.05364834656567, 'degree': 2, 'gamma': 2.0464596786253284}",10,10,bayesian
vertebral,poly,4,0.864516129032258,0.08135174330915156,0.8665609341081,0.07521533261358632,0.46272401433691757,0.010067793480421599,0.0016259200405329467,0.00013113776175851112,0.49635239969938993,46,"{'C': 32.367259024240155, 'degree': 1, 'gamma': 3.211524249181703}",10,10,bayesian
vertebral,poly,5,0.8548387096774194,0.03606561254031919,0.8558392674463162,0.03702316849354232,0.4150537634408602,0.008750219079378991,0.0015984800178557635,6.11681019515423e-05,0.5040865000337362,47,"{'C': 24.665691528082416, 'degree': 2, 'gamma': 0.11129523917292246}",10,10,bayesian
vertebral,poly,6,0.867741935483871,0.039375985857205476,0.867683747088783,0.039917361009166694,0.45376344086021503,0.005598745287388282,0.0016523700673133136,9.398676606208623e-05,0.531504400074482,48,"{'C': 35.71784231100412, 'degree': 1, 'gamma': 0.5809964763486839}",10,10,bayesian
vertebral,poly,7,0.861290322580645,0.06926100178575446,0.8612702321921416,0.07327659538026823,0.38136200716845875,0.010288673902800947,0.00167196998372674,6.443819796233254e-05,0.528460199944675,49,"{'C': 54.697041058422926, 'degree': 2, 'gamma': 3.0826154591763455}",10,10,bayesian
vertebral,poly,8,0.867741935483871,0.06196571842676952,0.8667128909145362,0.06180865533658656,0.40465949820788527,0.014106572511938652,0.001728480076417327,0.00011138859164687964,0.49659639969468117,50,"{'C': 66.83408854009923, 'degree': 1, 'gamma': 1.3187439458760737}",10,10,bayesian
vertebral,poly,9,0.8580645161290322,0.04375696763306623,0.856647306363697,0.045209618401145,0.4046594982078854,0.007594845914127997,0.001675090054050088,5.412794083381898e-05,0.44837290002033114,51,"{'C': 67.57346581893972, 'degree': 1, 'gamma': 1.3834755702868913}",10,10,bayesian
vertebral,rbf,0,0.8419354838709678,0.05851082950715179,0.8437913213900103,0.0562694356346637,0.4329749103942652,0.015606839467438882,0.0020687300711870193,8.179396241655122e-05,0.46255020005628467,42,"{'C': 15.602708025603208, 'gamma': 0.6371656669645575}",10,10,bayesian
vertebral,rbf,1,0.8451612903225806,0.03761904448287291,0.8468908220674413,0.03504562995548348,0.42831541218637986,0.012021870846773055,0.002012820076197386,5.2062440929433526e-05,0.45983840012922883,43,"{'C': 25.44285816486207, 'gamma': 0.24227591946943294}",10,10,bayesian
vertebral,rbf,2,0.8387096774193548,0.0661093597803845,0.835601643056332,0.07087454725226103,0.3759856630824373,0.009939372490223685,0.0023866000585258005,0.00011186853843344348,0.4893481000326574,44,"{'C': 83.48438002441628, 'gamma': 0.43317197834869975}",10,10,bayesian
vertebral,rbf,3,0.8451612903225806,0.05359112169624564,0.8442262186181232,0.0544725627892608,0.41218637992831536,0.007687315623486459,0.0020747499540448187,5.74678132840308e-05,0.48266700003296137,45,"{'C': 28.14544874820433, 'gamma': 0.3235756148467037}",10,10,bayesian
vertebral,rbf,4,0.832258064516129,0.09437896024727607,0.8337262689579861,0.08841716361833696,0.38996415770609316,0.011424643333698381,0.0022102300077676772,5.355595663765795e-05,0.49895189981907606,46,"{'C': 50.79392613603845, 'gamma': 0.3539301323851334}",10,10,bayesian
vertebral,rbf,5,0.8548387096774193,0.041436234124726225,0.8564942039077043,0.04143430517209308,0.4666666666666666,0.009590744200902985,0.002075139945372939,0.00010519702519050695,0.47411479987204075,47,"{'C': 25.599987137364938, 'gamma': 0.11129523917292246}",10,10,bayesian
vertebral,rbf,6,0.8387096774193548,0.040803582711850056,0.8395303131307793,0.03877571491906759,0.44802867383512535,0.011887544051453045,0.0020790600683540106,0.00012249707326316496,0.47693599993363023,48,"{'C': 11.232090227245585, 'gamma': 0.5809964763486839}",10,10,bayesian
vertebral,rbf,7,0.8354838709677418,0.06026303771699807,0.8351337436609146,0.06168446014512082,0.37419354838709673,0.011243288273374993,0.0022833399940282106,0.00015052220993241227,0.4957328997552395,49,"{'C': 96.21679197288353, 'gamma': 0.2503777431897933}",10,10,bayesian
vertebral,rbf,8,0.8354838709677418,0.06985938008937971,0.8332280408636329,0.0721013589309724,0.4222222222222222,0.02190782335474713,0.0028733400627970695,0.00013591569891157926,0.49376600002869964,50,"{'C': 67.45763200916058, 'gamma': 1.5738640491848939}",10,10,bayesian
vertebral,rbf,9,0.8516129032258064,0.04131047895117967,0.8491862829582022,0.043235483719776514,0.3896057347670251,0.005328340052802323,0.0021787500474601982,6.372567333168216e-05,0.46280420012772083,51,"{'C': 67.57346581893972, 'gamma': 0.1937751009648631}",10,10,bayesian
vertebral,custom_hermite,0,0.8483870967741935,0.06618801460865545,0.8505133149396171,0.06431808672598636,0.471326164874552,0.009783042339753537,0.003940619993954897,0.0002957004177661569,0.6211895002052188,42,"{'C': 30.424920053710814, 'degree': 4}",10,10,bayesian
vertebral,custom_hermite,1,0.8483870967741934,0.03241895361651902,0.8494477049996361,0.030097333298777135,0.4369175627240144,0.009408175446886519,0.003017990104854107,0.00020248514696495244,0.6009924001991749,43,"{'C': 86.66499744127913, 'degree': 2}",10,10,bayesian
vertebral,custom_hermite,2,0.8451612903225806,0.0554988726905976,0.8450553639453586,0.05670181081934468,0.46057347670250887,0.011475133041994351,0.0039121899753808975,0.00016969973591279792,0.6324383998289704,44,"{'C': 35.93172446996938, 'degree': 4}",10,10,bayesian
vertebral,custom_hermite,3,0.8516129032258064,0.04375696763306625,0.8516662790013297,0.04429846531779484,0.4559139784946237,0.009723770585125833,0.0029049999080598353,0.00014261673174735534,0.5933614000678062,45,"{'C': 61.82983006225224, 'degree': 2}",10,10,bayesian
vertebral,custom_hermite,4,0.8483870967741935,0.08661755859417775,0.8528510721773696,0.07853128747714701,0.41792114695340493,0.008808749625408238,0.004020580090582371,0.00024053052248187843,0.6350805000402033,46,"{'C': 78.38345124822426, 'degree': 4}",10,10,bayesian
vertebral,custom_hermite,5,0.8548387096774193,0.041436234124726225,0.856930103698622,0.03907329114559219,0.44695340501792113,0.0080225911417919,0.0028989299666136504,0.00010863522424063331,0.5940119000151753,47,"{'C': 70.60339509628965, 'degree': 2}",10,10,bayesian
vertebral,custom_hermite,6,0.8548387096774193,0.041436234124726204,0.8564872003876965,0.03972114263681932,0.4376344086021505,0.009130995844341938,0.002871289988979697,0.00011436577664087134,0.6011777999810874,48,"{'C': 79.20363403128228, 'degree': 2}",10,10,bayesian
vertebral,custom_hermite,7,0.8548387096774193,0.050491857556446855,0.8568600574985086,0.05260031693540386,0.4347670250896057,0.011111111111111108,0.0039160898886621,0.00014530696808789597,0.5992850000038743,49,"{'C': 72.1653240061406, 'degree': 3}",10,10,bayesian
vertebral,custom_hermite,8,0.8612903225806452,0.08661755859417776,0.8622266480821779,0.08344560729651279,0.443010752688172,0.013334104113074032,0.0028641799464821814,0.00011375698592127305,0.6276336000300944,50,"{'C': 76.05390826420042, 'degree': 2}",10,10,bayesian
vertebral,custom_hermite,9,0.8580645161290322,0.04131047895117965,0.8590061241618919,0.04075997726249796,0.46308243727598575,0.007132526430871831,0.0038540099747478964,0.00018652699672193048,0.5705540999770164,51,"{'C': 34.33102395058668, 'degree': 4}",10,10,bayesian
vertebral,custom_gegen,0,0.8580645161290322,0.05982979674513359,0.8589205900959872,0.058329406221819736,0.42401433691756274,0.010994882903353376,0.003573910053819418,0.0001805125388019178,1.449095300398767,42,"{'C': 59.86624976121946, 'degree': 1, 'alpha': -0.1795709045309567}",10,10,bayesian
vertebral,custom_gegen,1,0.861290322580645,0.035483870967741936,0.8580865827307494,0.038744460356349195,0.40716845878136204,0.006249317481778746,0.0049046800471842286,0.00039787299341970215,1.49407529970631,43,"{'C': 22.103678559441246, 'degree': 3, 'alpha': 0.1390319773262353}",10,10,bayesian
vertebral,custom_gegen,2,0.8580645161290322,0.03870967741935483,0.8562793132198919,0.04101490733337189,0.42867383512544804,0.010656680105604659,0.005098589928820729,0.00024800441916181487,1.799598400015384,44,"{'C': 14.885657456358848, 'degree': 4, 'alpha': -0.17328102501183607}",10,10,bayesian
