dataset,kernel,n_trials,accuracy_mean,accuracy_std,accuracy_median,accuracy_ci_lower,accuracy_ci_upper,accuracy_min,accuracy_max,f1_mean,f1_std,f1_median,support_vector_prop_mean,support_vector_prop_std,support_vector_prop_median,training_time_mean,training_time_std,training_time_median,optimization_time_mean,optimization_time_std,optimization_time_median,n_optimization_trials,cv_folds,optimization_method
mines,custom_gegen,6,0.5612299465240642,0.01628587199581404,0.5594028520499109,0.5425077219981591,0.5799521710499693,0.5415329768270946,0.591800356506239,0.5331264351714441,0.03056770566302097,0.5336023917407607,0.8218820103537533,0.02564226780959505,0.8241280198446939,0.005102086672559381,0.000956304250203402,0.004838285013101995,0.9241064166029295,0.07710354650912454,0.9013443498406559,8,10,bayesian
mines,custom_alsalam,6,0.6024361259655379,0.010869624544371783,0.5989304812834225,0.5899404148802287,0.614931837050847,0.5884135472370767,0.6183600713012478,0.5908610106705889,0.012931579033030292,0.5841898610227467,0.7587108139200459,0.020908574333858235,0.7557555004314063,0.006722856669997175,0.00153949315519251,0.00721758003346622,0.5547958833631128,0.03909695003320132,0.572684699902311,8,10,bayesian
blood,linear,6,0.7618288288288287,0.0014252753376686736,0.7613873873873873,0.7601903335189106,0.7634673241387469,0.7607027027027027,0.7647207207207207,0.6609512916822681,0.0021480549927907315,0.6607294394485235,0.4840800231627433,0.0011481443392432524,0.4838816848250228,0.009260261656406024,0.002588074225042496,0.009802465001121164,0.8725053500384092,0.05088233763702554,0.8685494500678033,8,10,bayesian
blood,poly,6,0.7752012012012012,0.003310965724008196,0.7747387387387388,0.7713949178349565,0.7790074845674458,0.7714054054054055,0.7794774774774774,0.7099496805709196,0.009722295492181938,0.7079470143020024,0.4887594557931109,0.009885764653436909,0.4852201930326586,0.02616112666825453,0.0032553031893146783,0.025867065018974244,1.7852862833533436,0.2042120429586071,1.8447233000770211,8,10,bayesian
blood,rbf,6,0.7894384384384384,0.005036934886952365,0.7874594594594595,0.7836479823977593,0.7952288944791175,0.7834234234234234,0.7994414414414415,0.7588929635248046,0.0073366214074842544,0.757531474253884,0.4868285045774343,0.0011372370572963065,0.48640834916953635,0.012118125000658134,0.0018593857728109846,0.011890499969013035,1.2070511168179412,0.04536004668165848,1.2061045002192259,8,10,bayesian
blood,custom_hermite,6,0.7696426426426425,0.0006523432208614535,0.77009009009009,0.7688927094335358,0.7703925758517491,0.7686846846846846,0.7701261261261261,0.6880430102801739,0.0009202929187337918,0.6877865767121967,0.48214954960516043,0.0013600591054535327,0.48269529234879915,0.021400421632764243,0.0012386915956307252,0.02154585502576083,2.151356966700405,0.046215987343108375,2.1513183501083404,8,10,bayesian
blood,custom_gegen,6,0.7767657657657657,0.008519250652829737,0.7734234234234234,0.766972042497172,0.7865594890343595,0.7674414414414416,0.7887567567567568,0.7169011828727389,0.02946785438208288,0.7147616421326273,0.4818030637724995,0.0058695875055136916,0.4826198958558383,0.043331220055309434,0.020128536056396754,0.03178819008171559,5.3182536500195665,0.5629206642498275,5.366402999963611,8,10,bayesian
blood,custom_alsalam,6,0.7887627627627628,0.0031968599605395566,0.788063063063063,0.7850876552846688,0.7924378702408568,0.7847567567567567,0.7941081081081081,0.7533844281836993,0.007821234712393174,0.7537886595584614,0.4867053422750929,0.00693822027555506,0.4857409138407679,0.023076619976200165,0.0024349242992240637,0.023717710003256797,1.5993398500916858,0.07772911054810283,1.6052231502253562,8,10,bayesian
statlog,linear,6,0.8085434173669467,0.003088936553235223,0.8083543417366947,0.8049923785456413,0.812094456188252,0.8047899159663865,0.8142436974789916,0.8047614318245687,0.002929833651557521,0.8041361548972158,0.49138728473615045,0.018079451265252764,0.48573258869908015,0.01721081833044688,0.002218659560130858,0.017662985040806232,1.5886482000350952,0.09765909683551208,1.575344449840486,8,10,bayesian
statlog,poly,6,0.8489098972922502,0.0077076992212550995,0.8502661064425769,0.8400491328557145,0.8577706617287859,0.8342857142857143,0.859187675070028,0.8465731131515675,0.007730400369522758,0.8476894071194206,0.47725194227355505,0.026138350032899264,0.48777085206445814,0.02598623998928815,0.0023023043066275773,0.0250897700432688,1.9093109332801153,0.21712193747972675,1.9819398999679834,8,10,bayesian
statlog,rbf,6,0.823858543417367,0.014830179765015631,0.8272549019607842,0.8068097814357228,0.8409073053990112,0.8011484593837535,0.8413865546218486,0.8207699535821572,0.014672326025244679,0.8235903036575652,0.5872889722664084,0.038945417436476684,0.5808684037623626,0.015024031683181721,0.002105509932262303,0.01453595997299999,1.7411537166529645,0.04934188819222011,1.742405700031668,8,10,bayesian
statlog,custom_hermite,6,0.7400163398692811,0.0038752467684130647,0.7407983193277311,0.7355613594967123,0.7444713202418498,0.7324649859943978,0.7455882352941178,0.7269567184994812,0.005072309726711753,0.7271813068174469,0.6880350761924524,0.010096774873542779,0.6928347396085484,0.10658943161834032,0.005149191297313438,0.10519276999402791,10.177749866619706,0.08986711657301641,10.207826350117102,8,10,bayesian
statlog,custom_gegen,6,0.8268300653594771,0.02261231650888169,0.8319887955182073,0.8008349656289298,0.8528251650900245,0.7810644257703081,0.8485714285714285,0.8249486598215269,0.02295501997593546,0.8301879108647927,0.5667333782880327,0.12134205355182714,0.5405651324434608,0.184601670030194,0.011099476836190484,0.18134378509130328,32.968293866685904,2.621794531633761,32.77939095022157,8,10,bayesian
statlog,custom_alsalam,6,0.8333076563958918,0.013605334065386361,0.838452380952381,0.8176669759835945,0.848948336808189,0.8142156862745098,0.8485434173669468,0.8318334400824198,0.013805210754381906,0.836969246636049,0.5027399024828826,0.041447474412187324,0.49401713465661523,0.06288401000977804,0.0028475983937082654,0.06255958005785942,5.498700816649944,0.10106390203812185,5.496400649892166,8,10,bayesian
hepatitis,linear,6,0.8229166666666666,0.016796370308955297,0.81875,0.8036075737163269,0.8422257596170064,0.8,0.85,0.8194738594738595,0.02030305583080957,0.8186376123876122,0.25972222222222224,0.018651145443040452,0.2618055555555556,0.0007575866223002472,5.126084799473139e-05,0.0007506749592721462,0.22384334999757508,0.012975773557902505,0.21872735023498535,8,10,bayesian
hepatitis,poly,6,0.8479166666666668,0.015166895602667756,0.85,0.8304808164458684,0.8653525168874652,0.825,0.875,0.8412445887445887,0.01562899494854505,0.8415659340659342,0.3449074074074074,0.04962349671891123,0.32708333333333334,0.0007127333510046205,8.290271135655594e-05,0.0006785500328987837,0.21867750003002584,0.005874215465252553,0.21652640006504953,8,10,bayesian
hepatitis,rbf,6,0.8416666666666668,0.009316949906249133,0.8375,0.8309559090181822,0.8523774243151514,0.8375,0.8625,0.7731379731379731,0.01926185541057512,0.7645238095238094,0.9699074074074074,0.049233232472571005,0.9902777777777778,0.0007877533479283253,1.9118455171650932e-05,0.0007863250095397234,0.22527421661652625,0.001148924764371762,0.2256195000372827,8,10,bayesian
hepatitis,custom_hermite,6,0.8375,0.0,0.8375,,,0.8375,0.8375,0.7645238095238094,0.0,0.7645238095238094,0.3342592592592592,0.01010065936540348,0.3305555555555555,0.0017414933303371075,0.0002584579353761035,0.0017350099980831147,0.36129931655401987,0.015546769814646774,0.3601556499488652,8,10,bayesian
hepatitis,custom_gegen,6,0.8458333333333333,0.009316949906249124,0.84375,0.8351225756848487,0.8565440909818179,0.8375,0.8625,0.7967551892551893,0.03326860004145427,0.788690476190476,0.6,0.24826170356458552,0.5631944444444443,0.001798059969830016,0.0008038101776321808,0.0012849549995735288,0.3810101666022092,0.026283026149861437,0.37164749996736646,8,10,bayesian
hepatitis,custom_alsalam,6,0.8375,0.0,0.8375,,,0.8375,0.8375,0.7645238095238094,0.0,0.7645238095238094,0.3249999999999999,0.0,0.3249999999999999,0.0019215483606482547,0.0004626341353989629,0.002037415048107505,0.3950896666695674,0.012648557400607297,0.39926180010661483,8,10,bayesian
wine,linear,6,0.9702614379084967,0.0094865102645217,0.969281045751634,0.959355753817075,0.9811671219999184,0.9607843137254901,0.9888888888888889,0.9700543058405419,0.009707341486892286,0.9692380821792587,0.17582815734989646,0.028643612477083382,0.16542313664596275,0.0007763016891355316,3.082714412179404e-05,0.0007751550059765577,0.21237624995410442,0.0074494754535955705,0.20964829996228218,8,10,bayesian
wine,poly,6,0.9832788671023965,0.007934329751199906,0.9833333333333334,0.9741575684023506,0.9924001658024425,0.9718954248366012,0.9944444444444445,0.9832011319593019,0.008016363754629116,0.9833298799965466,0.2722547877846791,0.023525391290382454,0.2765120341614907,0.0008156716668357451,0.00010176900879192312,0.0007600349839776754,0.2458964999920378,0.012967962025217206,0.24746070010587573,8,10,bayesian
wine,rbf,6,0.9860021786492376,0.0043165991396676455,0.9887254901960785,0.9810398199679241,0.990964537330551,0.9774509803921569,0.9888888888888889,0.9858955351112214,0.004326966915504366,0.9885905670219396,0.45817158385093176,0.13484093208975353,0.42354037267080746,0.001152858332109948,0.0001260471880700402,0.0010911549674347044,0.2734574833884835,0.010565473400666504,0.27082334994338453,8,10,bayesian
wine,custom_hermite,6,0.9840958605664488,0.00676522333560973,0.9830065359477125,0.976318565602462,0.9918731555304356,0.9722222222222221,0.9944444444444445,0.9840126568577164,0.006901908856724551,0.9829656739518331,0.3045192805383023,0.11258414611866689,0.25156055900621116,0.0020729233277961613,0.00021191517070585125,0.002107964945025742,0.39072120003402233,0.008518119717272076,0.39218254992738366,8,10,bayesian
wine,custom_gegen,6,0.9850762527233116,0.008416046148897006,0.9861111111111112,0.975401173264224,0.9947513321823991,0.9718954248366014,0.9944444444444445,0.9850075727382532,0.008577404860286708,0.9861693861693861,0.4262273550724638,0.20754431618022265,0.3327038043478261,0.0027269217108065887,0.0002472011527311879,0.0026328550884500146,0.9284481833844135,0.09031492992749174,0.9288332501892,8,10,bayesian
wine,custom_alsalam,6,0.9878540305010893,0.003950585578603165,0.9888888888888889,0.9833124406967225,0.9923956203054561,0.9830065359477125,0.9944444444444445,0.9878696974775406,0.003908913840875712,0.9888042821376155,0.4338328157349896,0.0457259551679242,0.43196816770186336,0.0021743349886188903,0.00025254653937024603,0.002140265051275492,0.39601656678132713,0.0132543178987948,0.3975478501524776,8,10,bayesian
haberman,linear,6,0.7254121863799283,0.0026800354758322637,0.7253763440860215,0.7223312198876939,0.7284931528721628,0.7220430107526882,0.7288172043010752,0.6208944211954188,0.006146987167963158,0.6190044376756273,0.5424877031181379,0.0019447493379788584,0.5421245059288538,0.0020840933235983052,0.00092898777913667,0.0015201150439679624,0.3680308832942198,0.017882905213341974,0.3586701999884099,8,10,bayesian
haberman,poly,6,0.7412365591397849,0.010005538605707487,0.7401612903225807,0.7297342005109798,0.75273891776859,0.7315053763440861,0.7616129032258064,0.680064429796138,0.02221637834233859,0.6746334594584449,0.5358269653052261,0.003286157357756611,0.5350395256916995,0.004539521682697037,0.0026011375087107613,0.004324210016056896,0.5196281000195692,0.049746565763292165,0.5236124999355525,8,10,bayesian
haberman,rbf,6,0.7363620071684588,0.008151837089806612,0.7350537634408603,0.7269906622178667,0.7457333521190509,0.7286021505376346,0.7521505376344086,0.6752751692765241,0.017699544515271212,0.68045778450689,0.5450274483970136,0.0048133610632159155,0.5452127799736497,0.001990124994578461,0.00025567107484491115,0.001903999992646277,0.4031742832933863,0.017289217712788383,0.40038775000721216,8,10,bayesian
haberman,custom_hermite,6,0.7422939068100357,0.0023192484614819775,0.7417204301075269,0.7396277007611126,0.7449601128589588,0.738494623655914,0.7453763440860215,0.6727120562758654,0.007235876123628063,0.6707055587903361,0.5358320158102766,0.0019486922819192463,0.5355935441370223,0.0022726233427723245,0.00032892104225866275,0.0024641099851578476,0.36794248324198026,0.0055647366977124215,0.36781725008040667,8,10,bayesian
haberman,custom_gegen,6,0.7433691756272401,0.0058575564212449424,0.7434946236559139,0.7366353337721714,0.7501030174823089,0.7347311827956988,0.7517204301075269,0.6911791590284353,0.008717743099869182,0.6895476624852868,0.5318963548528767,0.006038714097127748,0.5301396574440053,0.007148128321083883,0.00142826798446124,0.0076886849943548444,0.7775796166776369,0.06799519104322634,0.7668868498876691,8,10,bayesian
haberman,custom_alsalam,6,0.7417025089605734,0.0037451767090975105,0.7403225806451612,0.7373970570170154,0.7460079609041315,0.7382795698924731,0.7480645161290322,0.672802468131727,0.01173419139338149,0.6776280773589831,0.5380072463768116,0.0074216702075509825,0.5335915678524374,0.002166579997477432,0.00032426653625324957,0.00216644499450922,0.43033596663735807,0.027609689406045267,0.42449359968304634,8,10,bayesian
ionosphere,linear,6,0.885978835978836,0.009119005791306119,0.8915873015873015,0.8754956347156955,0.8964620372419765,0.8717460317460318,0.8944444444444445,0.8810914852780193,0.009251611596040262,0.8863163840524357,0.2390536467751658,0.011551956664515372,0.24279837251356237,0.003847583352277676,0.001007175387836962,0.003736165096051991,0.5985933165842047,0.028138786858139562,0.6020009499043226,8,10,bayesian
ionosphere,poly,6,0.9220238095238096,0.005688461266878922,0.9215079365079366,0.9154843593136645,0.9285632597339547,0.9144444444444446,0.9316666666666666,0.918968893335791,0.006273350881860923,0.9176765676396117,0.25145151028062424,0.020052860797210918,0.24944595137633113,0.0045630733482539656,0.001099565174321538,0.004119989974424243,0.471030183446904,0.03586266131881737,0.47972000017762184,8,10,bayesian
ionosphere,rbf,6,0.9448544973544974,0.004218415524156813,0.944404761904762,0.940005010473652,0.9497039842353429,0.9400000000000001,0.9514285714285714,0.9445755689808119,0.00415607850462615,0.9442848529509162,0.48179776974080774,0.10609543916926857,0.512505023106289,0.003083476641525825,0.000122841276453392,0.003093840042129159,0.4729897666256875,0.002281571407231421,0.4733514999970794,8,10,bayesian
ionosphere,custom_hermite,6,0.6856084656084657,0.002153933097284137,0.6851587301587303,0.6831323059609198,0.6880846252560116,0.6835714285714285,0.6894444444444445,0.596964598157146,0.002865043636502723,0.5958922562236522,0.6692008237894315,0.0051442286141175735,0.6698327305605787,0.01805780502036214,0.0005833258114699135,0.018284344929270446,1.8575951832657058,0.05517764341090093,1.8820519999135286,8,10,bayesian
ionosphere,custom_gegen,6,0.9234788359788361,0.014140162145220495,0.9272619047619048,0.9072233176631102,0.939734354294562,0.8943650793650795,0.9372222222222222,0.9219451951410873,0.015599908423079064,0.9270209998183989,0.32705244122965643,0.1322391895532989,0.26495579666465746,0.03055873001770427,0.004701616692181272,0.030378885054960846,7.238268549942101,0.6854536662492401,7.181283649755642,8,10,bayesian
ionosphere,custom_alsalam,6,0.9368518518518519,0.007556742974291073,0.9331349206349207,0.928164626587795,0.9455390771159089,0.9288095238095238,0.9486507936507937,0.9369540931983601,0.007660460648390499,0.9336979088437523,0.6093711070926261,0.020198431663146093,0.6055746433594533,0.014500579998518032,0.0028205850985901595,0.01323646497912705,1.4950727333780378,0.06311642890555111,1.506410100031644,8,10,bayesian
breast,linear,6,0.9675547030406365,0.0015708356915124352,0.9677536231884059,0.9657488716723585,0.9693605344089146,0.9648337595907929,0.9693094629156009,0.9676233388478434,0.0015631657583024302,0.9677399675582004,0.07442630403502733,0.0016948399374868452,0.07385556526575038,0.003428549986953537,0.00051860180702043,0.0032404199941083785,0.5134698999269555,0.012374699020863494,0.5107956998981535,8,10,bayesian
breast,poly,6,0.9709647627166809,0.0013200606186121616,0.9707374254049446,0.969447222157857,0.9724823032755048,0.9692455242966751,0.9736572890025575,0.9710651910663471,0.0013338013000747978,0.9708312680930606,0.08152992946867581,0.002069362972540934,0.08190845051772994,0.0043497799973314,0.0031100571422684963,0.0030308700166642665,0.9320443333126605,0.13655123765764282,0.9786978499032557,8,10,bayesian
breast,rbf,6,0.965359477124183,0.0021870603376149397,0.9648870417732309,0.9628452344294687,0.9678737198188974,0.9619565217391303,0.9693094629156012,0.9655885558421873,0.0021770884265079017,0.9652595408294895,0.2854777415852334,0.14737552596320053,0.3136479436455602,0.006096163314456741,0.00041388053598350377,0.006034459988586605,0.7935414167586714,0.027389005070437514,0.7873952500522137,8,10,bayesian
breast,custom_hermite,6,0.9731599886331345,0.0010890903578660114,0.9728900255754476,0.9719079712886406,0.9744120059776283,0.9721653878942883,0.9751065643648763,0.9731791396892525,0.001084396322219671,0.9729268349765474,0.19562374760555423,0.0115169555311893,0.1928569158655756,0.03334984666823099,0.0009423764150609093,0.03344549499452114,3.3457556667272,0.0672233308899035,3.3377636501099914,8,10,bayesian
breast,custom_gegen,6,0.9677926967888605,0.006320879972231133,0.9692668371696505,0.9605262185756076,0.9750591750021134,0.9546462063086103,0.9751491901108269,0.9678427426326577,0.006325442333881373,0.9692841603549135,0.14500308960744332,0.10583475640728221,0.09590079711872038,0.047581965002852174,0.0022709739422986487,0.047604229976423086,7.699432850116864,0.5070126243131966,7.7147054499946535,8,10,bayesian
breast,custom_alsalam,6,0.9633915885194658,0.00266972033874078,0.9634271099744245,0.9603224803000148,0.9664606967389169,0.9589727195225916,0.9677749360613811,0.9635255052577145,0.0026328382095283354,0.9634971508348105,0.24960691365871315,0.06492602247033462,0.22026813378882976,0.01610130503152808,0.0006444604961632875,0.01637581002432853,1.7737746667892982,0.036393631643371754,1.7573049501515925,8,10,bayesian
australian,linear,6,0.8533816425120774,0.002119556615312123,0.8543478260869565,0.850945002038823,0.8558182829853318,0.8492753623188405,0.855072463768116,0.8535646678377846,0.0021138400081396843,0.8544958201021033,0.33639291465378424,0.01652088111537714,0.33494363929146537,0.016291561683950326,0.003822349226651078,0.015979194990359248,1.794158299996828,0.06815096278917743,1.8087024500127882,8,10,bayesian
australian,poly,6,0.8606280193236714,0.001947405253212276,0.860144927536232,0.8583892839091392,0.8628667547382036,0.8579710144927535,0.8637681159420291,0.8606639170720419,0.0019337247409965562,0.8603441730554464,0.31854535695115405,0.006095397438631559,0.3168276972624799,0.007668046661031744,0.0031988754191540495,0.006486725062131882,1.3961796832736582,0.18454288282974088,1.4694013998378068,8,10,bayesian
australian,rbf,6,0.8478260869565216,0.008367395205646742,0.846376811594203,0.8382069365802098,0.8574452373328334,0.8391304347826086,0.8652173913043478,0.8476833700454073,0.00849261735965854,0.8463690406537191,0.4435319377348363,0.07070854908698855,0.4243961352657005,0.008025240036658944,0.00030890910276133607,0.008037845022045076,1.0342498167107503,0.01769126070537985,1.0317543500568718,8,10,bayesian
australian,custom_hermite,6,0.8014492753623189,0.014636963678785577,0.8028985507246378,0.7846226344282518,0.8182759162963861,0.773913043478261,0.8188405797101449,0.7937801449587077,0.017037402128721315,0.795512480099063,0.74573268921095,0.019214893328158466,0.7487117552334943,0.061283383339953916,0.009366862587063308,0.058846940053626895,5.60614051654314,0.2674261542427289,5.526601099874824,8,10,bayesian
australian,custom_gegen,6,0.8439613526570048,0.027455598528275945,0.8557971014492753,0.8123984200567967,0.8755242852572128,0.782608695652174,0.8579710144927535,0.84393932708256,0.027470921271616183,0.8557452946037984,0.3444444444444445,0.02578970893158489,0.332608695652174,0.09926741168989489,0.010941490809519484,0.09302548503037542,14.877832033360997,0.9035733019924813,14.775677799945697,8,10,bayesian
australian,custom_alsalam,6,0.8016908212560386,0.017399689336668637,0.7985507246376811,0.7816881532671316,0.8216934892449457,0.7797101449275362,0.8333333333333334,0.7998426883785111,0.018656330403182514,0.7980243910248298,0.5078636607622116,0.1054836616664171,0.481400966183575,0.033436770007635154,0.005832520665356203,0.030929614952765402,3.297164766738812,0.13465022298692886,3.281872299965471,8,10,bayesian
german,linear,6,0.7686666666666667,0.004268749491621912,0.77,0.7637593158998468,0.7735740174334866,0.762,0.773,0.7581491981005275,0.004446365940200908,0.7594714615561542,0.5505185185185185,0.019255875771168558,0.5457777777777779,0.03026567164342851,0.008610935074686493,0.030592110008001328,3.6449851668439806,0.2207377606630044,3.6689054002054036,8,10,bayesian
german,poly,6,0.7645,0.004924428900898102,0.7645,0.7588388807447235,0.7701611192552764,0.7579999999999999,0.771,0.7521472178972598,0.004984932336517989,0.7520433137597125,0.5427037037037037,0.0038961132191884487,0.5415555555555556,0.011882433279727897,0.0012000584729479975,0.011406009923666714,3.243901400050769,0.3512521534392782,3.3044483500998467,8,10,bayesian
german,rbf,6,0.7176666666666666,0.008178562764256856,0.7169999999999999,0.7082645979035704,0.7270687354297627,0.7070000000000001,0.732,0.6768215614153782,0.031047416371569287,0.6787155841053536,0.8668148148148148,0.12388787022777796,0.9204999999999999,0.020898733311332764,0.001479791906086689,0.020478859962895515,2.1660834500410906,0.07256255450585304,2.1241234000772238,8,10,bayesian
german,custom_hermite,6,0.7000000000000001,1.1102230246251565e-16,0.7,0.7,0.7000000000000002,0.7,0.7,0.576470588235294,1.1102230246251565e-16,0.5764705882352941,0.6001111111111109,0.00024845199749999066,0.5999999999999999,0.20805260836301995,0.007555368046443877,0.20664494999218733,19.915587766639266,0.6637433630308668,19.64651535009034,8,10,bayesian
german,custom_gegen,6,0.7243333333333334,0.01995550606279434,0.718,0.7013925006206775,0.7472741660459893,0.7020000000000001,0.7569999999999999,0.7132931635153934,0.021412327036621406,0.714630776018101,0.6668148148148147,0.11139928679032778,0.6336111111111111,0.3194715483735005,0.01037617264696818,0.31587570505216717,46.47710826667026,2.6932549556762546,46.89149139984511,8,10,bayesian
german,custom_alsalam,6,0.7128333333333332,0.004669641908707313,0.7130000000000001,0.707465116986498,0.7182015496801684,0.705,0.718,0.6559881604369663,0.0061071599619484974,0.6574604957402488,0.9597222222222223,0.010829153989656235,0.9644444444444444,0.10102903998146455,0.002217474146152986,0.10055430005304515,9.695771166589111,0.09181598447003517,9.700009849853814,8,10,bayesian
heart,linear,6,0.8370370370370369,0.006048122821686846,0.8351851851851853,0.8300841202109083,0.8439899538631656,0.8296296296296296,0.8481481481481481,0.835467634050167,0.006465126628053965,0.8336922717042985,0.3650891632373114,0.0021438271067336073,0.3648148148148148,0.003873871654892962,0.0009634337981495305,0.004210950015112758,0.5048512666641424,0.0145232503510362,0.5052246497943997,8,10,bayesian
heart,poly,6,0.8345679012345678,0.00790509165115163,0.837037037037037,0.8254802146293458,0.8436555878397898,0.8222222222222223,0.8444444444444444,0.8334700200688768,0.007929702194689187,0.8360257505843076,0.3967078189300412,0.026056240523912307,0.3858024691358025,0.0013622883008792995,0.00013639274201538326,0.0014151749201118946,0.42249648335079354,0.04304577172646428,0.4201279499102384,8,10,bayesian
heart,rbf,6,0.7907407407407407,0.011465540506794263,0.7944444444444445,0.7775599651743949,0.8039215163070866,0.7666666666666667,0.8,0.7889513109150298,0.011323847238064804,0.7934229931218495,0.5914951989026063,0.08656518779102482,0.5890946502057612,0.0019288932982211313,8.57252149543369e-05,0.001949689956381917,0.354949550004676,0.0031309575104643697,0.3548564501106739,8,10,bayesian
heart,custom_hermite,6,0.7086419753086419,0.003491885339192819,0.7074074074074075,0.7046277069074235,0.7126562437098604,0.7037037037037037,0.7148148148148148,0.6714944657823914,0.00686322199966213,0.670479341552613,0.8186556927297669,0.014492505730652645,0.8224279835390946,0.005125443319169184,0.0009734751575073419,0.0053715949645265935,0.6608513166041424,0.07332561512114713,0.6436009497847408,8,10,bayesian
heart,custom_gegen,6,0.824074074074074,0.021249277133405502,0.825925925925926,0.7996459232445049,0.848502224903643,0.788888888888889,0.8518518518518517,0.8219216721839332,0.020891960733745173,0.8229395514027398,0.5275034293552812,0.17586152515192038,0.42942386831275714,0.006266261660493909,0.0011230141732020858,0.005733400001190603,1.6345921833223354,0.14550631708606956,1.6322880000807345,8,10,bayesian
heart,custom_alsalam,6,0.7876543209876542,0.013802888749998734,0.7888888888888889,0.771786531878788,0.8035221100965204,0.7629629629629628,0.8074074074074075,0.7843512145666232,0.013385660243659121,0.7851875446655434,0.7521262002743484,0.028231239182742125,0.7598765432098765,0.0033403116666401427,0.0007478924608631967,0.0030465299962088464,0.5700491165431837,0.023005844586293848,0.5669092498719692,8,10,bayesian
