dataset,kernel,trial,optimization_time,training_time,best_accuracy,best_f1_score,support_vector_prop,best_params,random_seed,n_optimization_trials,cv_folds
statlog,custom_alsalam,4,5.477195600047708,0.06511607002466917,0.8485434173669468,0.8475258082458685,0.48270627290960644,"{'C': 7.4983963426883635, 'degree': 1, 'a': -1, 'q': 0.37}",46,8,10
statlog,custom_alsalam,5,5.360022000037134,0.06217169002629817,0.8449159663865548,0.8434568786015744,0.505327996403624,"{'C': 6.166987894984273, 'degree': 2, 'a': -1, 'q': 0.03}",47,8,10
hepatitis,linear,0,0.2263086000457406,0.0007693898864090442,0.8,0.7951864801864803,0.2541666666666667,{'C': 3.90130999242047},42,8,10
hepatitis,linear,1,0.21859800023958087,0.000738269928842783,0.85,0.847027972027972,0.2694444444444445,{'C': 2.877249105178084},43,8,10
hepatitis,linear,2,0.21885670023038983,0.0008545799646526575,0.8125,0.7951098901098901,0.2375,{'C': 20.87121887449257},44,8,10
hepatitis,linear,3,0.21474169986322522,0.0007543099112808704,0.8125,0.8163228438228437,0.2375,{'C': 7.036901101574616},45,8,10
hepatitis,linear,4,0.21321639977395535,0.000681930035352707,0.8375,0.8422435897435898,0.28888888888888886,{'C': 1.0725933433582453},46,8,10
hepatitis,linear,5,0.25133869983255863,0.000747040007263422,0.825,0.8209523809523809,0.27083333333333337,{'C': 2.8380983088693443},47,8,10
hepatitis,poly,0,0.2146127000451088,0.0006722000427544117,0.825,0.8239102564102565,0.3222222222222222,"{'C': 20.811233577369745, 'degree': 2, 'gamma': 0.7400838537157916}",42,8,10
hepatitis,poly,1,0.23003209987655282,0.0006389399990439415,0.875,0.8665792540792541,0.3319444444444445,"{'C': 6.361273725371123, 'degree': 1, 'gamma': 3.468678178582751}",43,8,10
hepatitis,poly,2,0.21570749999955297,0.0006849000230431557,0.85,0.8383882783882785,0.28750000000000003,"{'C': 20.87121887449257, 'degree': 1, 'gamma': 2.982551919191829}",44,8,10
hepatitis,poly,3,0.21236030012369156,0.0006425099447369576,0.85,0.8521794871794872,0.3625,"{'C': 2.812409934004069, 'degree': 2, 'gamma': 1.9223568388864396}",45,8,10
hepatitis,poly,4,0.2173453001305461,0.0007646600715816021,0.85,0.8447435897435899,0.3208333333333333,"{'C': 18.952138540380794, 'degree': 2, 'gamma': 3.749930096242834}",46,8,10
hepatitis,poly,5,0.2220071000047028,0.0008731900248676539,0.8375,0.8216666666666667,0.44444444444444436,"{'C': 8.787343679511642, 'degree': 5, 'gamma': 3.201549584739277}",47,8,10
hepatitis,rbf,0,0.22599299997091293,0.0007883400190621615,0.8375,0.7645238095238094,1.0,"{'C': 9.364128431065215, 'gamma': 3.80362731460201}",42,8,10
hepatitis,rbf,1,0.22524600010365248,0.000763830030336976,0.8625,0.8162087912087911,0.861111111111111,"{'C': 6.361273725371123, 'gamma': 0.24227591946943294}",43,8,10
hepatitis,rbf,2,0.2238739999011159,0.0007924899458885193,0.8375,0.7645238095238094,0.9777777777777776,"{'C': 18.616267401506267, 'gamma': 1.4519955194586383}",44,8,10
hepatitis,rbf,3,0.2236851998604834,0.0007728600408881903,0.8375,0.7645238095238094,0.9888888888888889,"{'C': 24.725298825376527, 'gamma': 2.205217271021953}",45,8,10
hepatitis,rbf,4,0.2267944999039173,0.0007843100000172853,0.8375,0.7645238095238094,0.9916666666666668,"{'C': 19.59602493779296, 'gamma': 2.545040547553847}",46,8,10
hepatitis,rbf,5,0.22605259995907545,0.0008246900513768196,0.8375,0.7645238095238094,1.0,"{'C': 2.8380983088693443, 'gamma': 3.898331079395257}",47,8,10
hepatitis,custom_hermite,0,0.3799871997907758,0.0020188699942082166,0.8375,0.7645238095238094,0.35,"{'C': 9.364128431065215, 'degree': 6}",42,8,10
hepatitis,custom_hermite,1,0.3655588999390602,0.001751859998330474,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 2.877249105178084, 'degree': 4}",43,8,10
hepatitis,custom_hermite,2,0.34770349971950054,0.0012520499527454375,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 20.87121887449257, 'degree': 1}",44,8,10
hepatitis,custom_hermite,3,0.33926700009033084,0.001683219987899065,0.8375,0.7645238095238094,0.34444444444444444,"{'C': 24.725298825376527, 'degree': 4}",45,8,10
hepatitis,custom_hermite,4,0.3805268998257816,0.0017181599978357553,0.8375,0.7645238095238094,0.33611111111111114,"{'C': 19.59602493779296, 'degree': 4}",46,8,10
hepatitis,custom_hermite,5,0.35475239995867014,0.0020248000510036945,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 2.8380983088693443, 'degree': 6}",47,8,10
hepatitis,custom_gegen,0,0.3700451999902725,0.001148389931768179,0.85,0.834102564102564,0.6499999999999999,"{'C': 3.4882070224403936, 'degree': 2, 'alpha': 0.23906006815444647}",42,8,10
hepatitis,custom_gegen,1,0.3732497999444604,0.0012488800566643476,0.85,0.8400000000000001,0.47638888888888886,"{'C': 5.526503868113398, 'degree': 3, 'alpha': 0.1390319773262353}",43,8,10
hepatitis,custom_gegen,2,0.4102086997590959,0.002748079923912883,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 20.87121887449257, 'degree': 1, 'alpha': 0.9918345585422403}",44,8,10
hepatitis,custom_gegen,3,0.35423919977620244,0.001223049918189645,0.8375,0.7645238095238094,0.9680555555555556,"{'C': 1.933161862413238, 'degree': 3, 'alpha': 0.45088785981341584}",45,8,10
hepatitis,custom_gegen,4,0.3555266000330448,0.00132102994248271,0.8625,0.8128571428571428,0.8555555555555555,"{'C': 11.375642969250542, 'degree': 4, 'alpha': -0.3210331699585467}",46,8,10
hepatitis,custom_gegen,5,0.4227915001101792,0.0030989300459623335,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 2.8380983088693443, 'degree': 6, 'alpha': 0.9601819206672013}",47,8,10
hepatitis,custom_alsalam,0,0.3929649000056088,0.0023675499949604275,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 9.364128431065215, 'degree': 6, 'a': -1, 'q': 0.73}",42,8,10
hepatitis,custom_alsalam,1,0.40699509996920824,0.001712450012564659,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 6.015499909513754, 'degree': 2, 'a': -1, 'q': 0.86}",43,8,10
hepatitis,custom_alsalam,2,0.3767323000356555,0.0012515000533312559,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 20.87121887449257, 'degree': 1, 'a': -1, 'q': 0.74}",44,8,10
hepatitis,custom_alsalam,3,0.4076578998938203,0.0023623800836503504,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 15.685164675927945, 'degree': 6, 'a': -1, 'q': 0.65}",45,8,10
hepatitis,custom_alsalam,4,0.3806290999054909,0.0014714900404214858,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 18.952138540380794, 'degree': 2, 'a': -1, 'q': 0.93}",46,8,10
hepatitis,custom_alsalam,5,0.40555870020762086,0.0023639199789613485,0.8375,0.7645238095238094,0.3249999999999999,"{'C': 2.8380983088693443, 'degree': 6, 'a': -1, 'q': 0.73}",47,8,10
wine,linear,0,0.20993239991366863,0.0008243900258094073,0.9718954248366012,0.9719502211659075,0.14795419254658385,{'C': 9.364128431065215},42,8,10
wine,linear,1,0.20936420001089573,0.0007629100698977708,0.9666666666666668,0.9665259431926099,0.1641770186335404,{'C': 2.877249105178084},43,8,10
wine,linear,2,0.22883159993216395,0.0007998701184988022,0.961111111111111,0.961017686017686,0.14669642857142856,{'C': 20.87121887449257},44,8,10
wine,linear,3,0.2073153997771442,0.0007336899638175964,0.9722222222222221,0.9720987654320987,0.2097437888198758,{'C': 1.2140015006602403},45,8,10
wine,linear,4,0.2080107000656426,0.0007495500147342681,0.9888888888888889,0.9889665889665888,0.21972826086956526,{'C': 1.0725933433582453},46,8,10
wine,linear,5,0.21080320002511144,0.0007873999420553446,0.9607843137254901,0.9597666302683603,0.16666925465838509,{'C': 2.8380983088693443},47,8,10
wine,poly,0,0.22492880001664162,0.000753059983253479,0.9888888888888889,0.9888042821376155,0.26964285714285713,"{'C': 3.4882070224403936, 'degree': 2, 'gamma': 1.475347969373303}",42,8,10
wine,poly,1,0.2509437999688089,0.0007612200919538736,0.9944444444444445,0.9944832944832944,0.28338121118012427,"{'C': 6.361273725371123, 'degree': 1, 'gamma': 3.468678178582751}",43,8,10
wine,poly,2,0.24397760024294257,0.0007588498760014772,0.9718954248366012,0.9717790959947823,0.22846661490683232,"{'C': 10.691860375019163, 'degree': 1, 'gamma': 0.8838158075525571}",44,8,10
wine,poly,3,0.2660468998365104,0.0010356000158935786,0.9777777777777779,0.9778554778554778,0.2865100931677018,"{'C': 2.812409934004069, 'degree': 2, 'gamma': 1.9223568388864396}",45,8,10
wine,poly,4,0.2528495001606643,0.0008287000004202127,0.9888888888888889,0.9889665889665888,0.26216614906832303,"{'C': 7.4983963426883635, 'degree': 1, 'gamma': 1.49865351313378}",46,8,10
wine,poly,5,0.23663239972665906,0.0007566000334918499,0.9777777777777779,0.9773180523180522,0.303361801242236,"{'C': 2.469050145265414, 'degree': 2, 'gamma': 2.569034341275915}",47,8,10
wine,rbf,0,0.25923690013587475,0.0010720099788159132,0.9888888888888889,0.9888042821376155,0.4045069875776398,"{'C': 3.90130999242047, 'gamma': 0.6371656669645575}",42,8,10
wine,rbf,1,0.27932910015806556,0.0013573299627751112,0.9833333333333334,0.9831252697919364,0.561789596273292,"{'C': 3.3356407136855206, 'gamma': 0.9742242670494365}",43,8,10
wine,rbf,2,0.27161569986492395,0.0010621800553053617,0.9774509803921569,0.9773736358050084,0.34019021739130434,"{'C': 20.87121887449257, 'gamma': 0.43317197834869975}",44,8,10
wine,rbf,3,0.2930181003175676,0.0011102999560534954,0.9888888888888889,0.9888888888888889,0.4425737577639752,"{'C': 1.2140015006602403, 'gamma': 0.6663708483298129}",45,8,10
wine,rbf,4,0.2675140998326242,0.0010218300390988587,0.988562091503268,0.9883768519062637,0.3027329192546584,"{'C': 12.698850583254085, 'gamma': 0.3539301323851334}",46,8,10
wine,rbf,5,0.2700310000218451,0.0012935000006109477,0.9888888888888889,0.9888042821376155,0.6972360248447206,"{'C': 18.218637102894156, 'gamma': 1.4160045391037324}",47,8,10
wine,custom_hermite,0,0.39468759996816516,0.0017949999775737524,0.9888888888888889,0.9889665889665888,0.25218555900621115,"{'C': 20.811233577369745, 'degree': 2}",42,8,10
wine,custom_hermite,1,0.40428460016846657,0.0024020500015467404,0.9830065359477125,0.9830785989609518,0.5530667701863354,"{'C': 0.7263165967845856, 'degree': 5}",43,8,10
wine,custom_hermite,2,0.38967749988660216,0.002200720086693764,0.9830065359477125,0.9828506279486671,0.2915178571428571,"{'C': 8.98341163436399, 'degree': 4}",44,8,10
wine,custom_hermite,3,0.38127929996699095,0.002147029899060726,0.9830065359477125,0.9828527489427143,0.23283385093167702,"{'C': 24.725298825376527, 'degree': 4}",45,8,10
wine,custom_hermite,4,0.39496449986472726,0.0018238400109112263,0.9944444444444445,0.9944832944832944,0.2509355590062112,"{'C': 21.677167808874145, 'degree': 2}",46,8,10
wine,custom_hermite,5,0.3794337003491819,0.002068899990990758,0.9722222222222221,0.9718440818440819,0.24657608695652175,"{'C': 18.218637102894156, 'degree': 3}",47,8,10
wine,custom_gegen,0,0.9409906002692878,0.00242166998796165,0.9774509803921569,0.9776292335115864,0.25402950310559,"{'C': 3.4882070224403936, 'degree': 2, 'alpha': 0.23906006815444647}",42,8,10
wine,custom_gegen,1,0.9166759001091123,0.0026188100688159465,0.9833333333333334,0.9834110334110333,0.25531055900621114,"{'C': 2.877249105178084, 'degree': 4, 'alpha': -0.2245519812698833}",43,8,10
wine,custom_gegen,2,1.0276560997590423,0.003201160067692399,0.9944444444444445,0.9944444444444445,0.8308307453416148,"{'C': 17.75398968518351, 'degree': 6, 'alpha': 0.41867600678848516}",44,8,10
wine,custom_gegen,3,0.8185368999838829,0.002613419946283102,0.9944444444444445,0.9944444444444445,0.5517857142857142,"{'C': 1.933161862413238, 'degree': 3, 'alpha': 0.45088785981341584}",45,8,10
wine,custom_gegen,4,0.8179315002635121,0.0026469001080840827,0.9888888888888889,0.9889277389277389,0.2965023291925466,"{'C': 11.375642969250542, 'degree': 4, 'alpha': -0.3210331699585467}",46,8,10
wine,custom_gegen,5,1.0488980999216437,0.00285957008600235,0.9718954248366014,0.9711885416902717,0.3689052795031056,"{'C': 3.1787371619055294, 'degree': 5, 'alpha': -0.47957646815918376}",47,8,10
wine,custom_alsalam,0,0.3758527999743819,0.001750389952212572,0.9888888888888889,0.9888042821376155,0.36330745341614906,"{'C': 20.811233577369745, 'degree': 2, 'a': -1, 'q': 0.19}",42,8,10
wine,custom_alsalam,1,0.392815800383687,0.0021092798560857773,0.9888888888888889,0.9888042821376155,0.4101358695652174,"{'C': 16.652589237237546, 'degree': 4, 'a': -1, 'q': 0.03}",43,8,10
wine,custom_alsalam,2,0.41724100010469556,0.0025963800027966498,0.9830065359477125,0.9830526481506874,0.504988354037267,"{'C': 17.75398968518351, 'degree': 6, 'a': -1, 'q': 0.46}",44,8,10
wine,custom_alsalam,3,0.40229260036721826,0.0021368900779634714,0.9888888888888889,0.9888888888888889,0.46315993788819865,"{'C': 24.725298825376527, 'degree': 4, 'a': -1, 'q': 0.28}",45,8,10
wine,custom_alsalam,4,0.3856172999367118,0.002143640024587512,0.9944444444444445,0.9944832944832944,0.4538004658385093,"{'C': 19.59602493779296, 'degree': 4, 'a': -1, 'q': 0.25}",46,8,10
wine,custom_alsalam,5,0.4022798999212682,0.00230943001806736,0.9830065359477125,0.9831847890671419,0.4076048136645962,"{'C': 3.1787371619055294, 'degree': 5, 'a': -1, 'q': 0.01}",47,8,10
haberman,linear,0,0.3568994998931885,0.0013650599401444196,0.7220430107526882,0.6165466588859951,0.5392239789196311,{'C': 1.4530322205928181},42,8,10
haberman,linear,1,0.3490482000634074,0.001498000044375658,0.7222580645161291,0.6165885559867157,0.5417523056653492,{'C': 2.877249105178084},43,8,10
haberman,linear,2,0.3965913001447916,0.0034264099784195425,0.7288172043010752,0.6199167668066025,0.5446627140974968,{'C': 20.87121887449257},44,8,10
haberman,linear,3,0.35648699989542365,0.003359859995543957,0.7252688172043011,0.6343056701419453,0.5421277997364955,{'C': 24.725298825376527},45,8,10
haberman,linear,4,0.3604409000836313,0.001312999939545989,0.7286021505376344,0.6198130517195355,0.5450382081686429,{'C': 1.0725933433582453},46,8,10
haberman,linear,5,0.3887183996848762,0.0015422300435602664,0.7254838709677419,0.6181958236317191,0.5421212121212121,{'C': 2.8380983088693443},47,8,10
haberman,poly,0,0.48228259989991784,0.00774211990647018,0.7418279569892473,0.7044064763433286,0.541760210803689,"{'C': 9.364128431065215, 'degree': 6, 'gamma': 2.9321633619048173}",42,8,10
haberman,poly,1,0.5542502999305725,0.006410220079123974,0.7616129032258064,0.7116836159008788,0.5355783926218709,"{'C': 16.652589237237546, 'degree': 4, 'gamma': 0.13122695669081097}",43,8,10
haberman,poly,2,0.5335014997981489,0.002099180035293102,0.7321505376344086,0.6535577545969481,0.5312252964426877,"{'C': 16.160617649522433, 'degree': 2, 'gamma': 2.553002555011625}",44,8,10
haberman,poly,3,0.5945097003132105,0.007160550123080612,0.7315053763440861,0.6860749745133884,0.534137022397892,"{'C': 24.725298825376527, 'degree': 4, 'gamma': 1.1370165937272034}",45,8,10
haberman,poly,4,0.5137235000729561,0.0022381999529898166,0.738494623655914,0.6631919444035015,0.5345006587615283,"{'C': 18.952138540380794, 'degree': 2, 'gamma': 3.749930096242834}",46,8,10
haberman,poly,5,0.4395010001026094,0.0015868599992245435,0.7418279569892474,0.6614718130187823,0.537760210803689,"{'C': 6.166987894984273, 'degree': 2, 'gamma': 0.11129523917292246}",47,8,10
haberman,rbf,0,0.39827000023797154,0.0019041600171476603,0.7383870967741937,0.6817627771975021,0.5443017127799737,"{'C': 4.546442355210308, 'gamma': 0.7463773439472754}",42,8,10
haberman,rbf,1,0.3773153997026384,0.0018868399783968925,0.7521505376344086,0.6976463516704775,0.5508221343873517,"{'C': 3.3356407136855206, 'gamma': 0.9742242670494365}",43,8,10
haberman,rbf,2,0.43394589982926846,0.0025021099019795654,0.7386021505376343,0.6877574944465138,0.541030303030303,"{'C': 20.87121887449257, 'gamma': 0.43317197834869975}",44,8,10
haberman,rbf,3,0.4122569002211094,0.0016761700157076121,0.7287096774193549,0.6441842654512449,0.5461238471673255,"{'C': 1.2140015006602403, 'gamma': 0.6663708483298129}",45,8,10
haberman,rbf,4,0.4025054997764528,0.002067630086094141,0.7317204301075269,0.6611473350771286,0.5374097496706193,"{'C': 12.698850583254085, 'gamma': 0.3539301323851334}",46,8,10
haberman,rbf,5,0.39475199999287724,0.0019038399681448937,0.7286021505376346,0.6791527918162779,0.5504769433465084,"{'C': 2.469050145265414, 'gamma': 1.2126764221426334}",47,8,10
haberman,custom_hermite,0,0.3696436998434365,0.002499019913375378,0.741505376344086,0.6737838883960828,0.5352292490118576,"{'C': 18.300116551343315, 'degree': 4}",42,8,10
haberman,custom_hermite,1,0.3683337001129985,0.0025838900357484816,0.7453763440860215,0.6842278677285433,0.5381251646903821,"{'C': 8.179149256222683, 'degree': 6}",43,8,10
haberman,custom_hermite,2,0.36535599967464805,0.0017797600943595172,0.7418279569892473,0.6662980637701634,0.5334057971014492,"{'C': 20.87121887449257, 'degree': 1}",44,8,10
haberman,custom_hermite,3,0.36730080004781485,0.0018448500428348779,0.738494623655914,0.6676272291845894,0.535957839262187,"{'C': 15.457743794700386, 'degree': 2}",45,8,10
haberman,custom_hermite,4,0.37786459969356656,0.002493719989433885,0.7416129032258064,0.6646577459225909,0.5337839262187088,"{'C': 22.818144526090006, 'degree': 3}",46,8,10
haberman,custom_hermite,5,0.35915610007941723,0.0024344999808818104,0.7449462365591398,0.6796775426532224,0.5384901185770751,"{'C': 18.218637102894156, 'degree': 3}",47,8,10
haberman,custom_gegen,0,0.749123599845916,0.007569369953125715,0.7416129032258064,0.692504787847916,0.5261475625823452,"{'C': 10.799193521034251, 'degree': 2, 'alpha': 0.7275872604975351}",42,8,10
haberman,custom_gegen,1,0.7846500999294221,0.0077605899423360825,0.7486021505376345,0.6800167106068434,0.5388432147562583,"{'C': 6.015499909513754, 'degree': 2, 'alpha': 1.2196836069877095}",43,8,10
haberman,custom_gegen,2,0.8796398001722991,0.007675660029053688,0.7453763440860215,0.694786419190533,0.5294123847167326,"{'C': 16.160617649522433, 'degree': 2, 'alpha': 0.7772957074756099}",44,8,10
haberman,custom_gegen,3,0.7329132999293506,0.007701709959656,0.7347311827956988,0.6857012753440151,0.5250671936758893,"{'C': 11.013831688474836, 'degree': 2, 'alpha': 0.5243023712538111}",45,8,10
haberman,custom_gegen,4,0.6764469998888671,0.003985230065882206,0.7381720430107527,0.6865905371226575,0.5410408432147562,"{'C': 9.871403897553764, 'degree': 4, 'alpha': -0.4183827982365956}",46,8,10
haberman,custom_gegen,5,0.8427039002999663,0.008196209976449608,0.7517204301075269,0.7074752240586469,0.530866930171278,"{'C': 8.787343679511642, 'degree': 5, 'alpha': 1.101213157303507}",47,8,10
haberman,custom_alsalam,0,0.45029049972072244,0.0022241900209337474,0.7449462365591397,0.6831679955992687,0.5533833992094863,"{'C': 1.4530322205928181, 'degree': 6, 'a': -1, 'q': 0.6}",42,8,10
haberman,custom_alsalam,1,0.4204734996892512,0.001680910075083375,0.7386021505376344,0.6547790167524512,0.5330355731225296,"{'C': 6.015499909513754, 'degree': 2, 'a': -1, 'q': 0.86}",43,8,10
haberman,custom_alsalam,2,0.4204403003677726,0.0023399700410664083,0.7420430107526881,0.6845514314440244,0.5337694334650855,"{'C': 16.160617649522433, 'degree': 2, 'a': -1, 'q': 0.64}",44,8,10
haberman,custom_alsalam,3,0.4285136996768415,0.0019295099191367626,0.7382795698924731,0.674434511331789,0.5334137022397892,"{'C': 2.812409934004069, 'degree': 2, 'a': -1, 'q': 0.48000000000000004}",45,8,10
haberman,custom_alsalam,4,0.4757345002144575,0.0027161999605596066,0.7382795698924731,0.6590602102766508,0.5334097496706193,"{'C': 7.4983963426883635, 'degree': 1, 'a': -1, 'q': 0.37}",46,8,10
haberman,custom_alsalam,5,0.3865633001551032,0.002108699968084693,0.7480645161290322,0.6808216433861773,0.5410316205533597,"{'C': 2.8380983088693443, 'degree': 6, 'a': -1, 'q': 0.73}",47,8,10
ionosphere,linear,0,0.5880057998001575,0.003472140058875084,0.8944444444444445,0.8900648925287987,0.2421679726743018,{'C': 3.90130999242047},42,8,10
ionosphere,linear,1,0.5587887996807694,0.0025823500007390978,0.8717460317460318,0.8662688797367147,0.24660036166365282,{'C': 2.877249105178084},43,8,10
ionosphere,linear,2,0.631986299995333,0.005733610037714243,0.8915873015873015,0.8857960267498957,0.21621157323688972,{'C': 15.231350277073174},44,8,10
ionosphere,linear,3,0.5697888000868261,0.004000190133228898,0.8746825396825397,0.8702005280662268,0.24342877235282295,{'C': 4.08394788075846},45,8,10
ionosphere,linear,4,0.6159961000084877,0.0042338699102401735,0.8915873015873015,0.8873818432315034,0.2339381153305204,{'C': 6.226828244802206},46,8,10
ionosphere,linear,5,0.6269940999336541,0.0030633399728685617,0.891825396825397,0.8868367413549759,0.25197508539280694,{'C': 2.8380983088693443},47,8,10
ionosphere,poly,0,0.4059121999889612,0.003945490112528205,0.9144444444444446,0.9117624200242146,0.28490456098051037,"{'C': 1.4530322205928181, 'degree': 6, 'gamma': 2.4106926249143474}",42,8,10
ionosphere,poly,1,0.5050582000985742,0.0041708600707352165,0.9200000000000002,0.91590191824278,0.23204139039582078,"{'C': 18.343973658710794, 'degree': 3, 'gamma': 3.211281488286093}",43,8,10
ionosphere,poly,2,0.4798905001953244,0.0041270899586379525,0.917142857142857,0.9132390957311183,0.25735985533453887,"{'C': 9.013160405570884, 'degree': 3, 'gamma': 2.443059172775448}",44,8,10
ionosphere,poly,3,0.5100835999473929,0.007015869952738285,0.925873015873016,0.9234676630184493,0.22728852722523607,"{'C': 24.768051397260244, 'degree': 3, 'gamma': 2.4791420829636928}",45,8,10
ionosphere,poly,4,0.47954950015991926,0.004112889990210533,0.9230158730158731,0.9194512170364435,0.24153204741812337,"{'C': 11.375642969250542, 'degree': 4, 'gamma': 0.3539301323851334}",46,8,10
ionosphere,poly,5,0.44568710029125214,0.0040062400046736,0.9316666666666666,0.9299910459617406,0.26558268032951576,"{'C': 3.1787371619055294, 'degree': 5, 'gamma': 0.036494979737815125}",47,8,10
ionosphere,rbf,0,0.47082059970125556,0.003267479920759797,0.9400000000000001,0.9405496475919939,0.5995609805103477,"{'C': 3.90130999242047, 'gamma': 0.6371656669645575}",42,8,10
ionosphere,rbf,1,0.46944899996742606,0.002928679995238781,0.9514285714285714,0.9509531683538782,0.46660337552742615,"{'C': 6.361273725371123, 'gamma': 0.24227591946943294}",43,8,10
ionosphere,rbf,2,0.4750267998315394,0.0030992799904197453,0.9486507936507935,0.9482283301327479,0.5378280088406671,"{'C': 20.87121887449257, 'gamma': 0.43317197834869975}",44,8,10
ionosphere,rbf,3,0.4759392002597451,0.0031834098976105452,0.9457936507936507,0.9456696657584166,0.510609805103476,"{'C': 7.036901101574616, 'gamma': 0.3235756148467037}",45,8,10
ionosphere,rbf,4,0.474015099927783,0.0030884000938385726,0.9430158730158731,0.9429000401434158,0.514400241109102,"{'C': 12.698850583254085, 'gamma': 0.3539301323851334}",46,8,10
ionosphere,rbf,5,0.47268790006637573,0.002933609951287508,0.9402380952380952,0.9391525619044186,0.2617842073538276,"{'C': 6.40055479001776, 'gamma': 0.11129523917292246}",47,8,10
ionosphere,custom_hermite,0,1.8995926999486983,0.01695026005618274,0.6865873015873016,0.59503320176784,0.6644524814145066,"{'C': 18.300116551343315, 'degree': 4}",42,8,10
ionosphere,custom_hermite,1,1.8974367999471724,0.018645960045978426,0.6894444444444445,0.6023493318227693,0.671416515973478,"{'C': 8.179149256222683, 'degree': 6}",43,8,10
ionosphere,custom_hermite,2,1.8697282001376152,0.018182679964229464,0.6865873015873016,0.5961096697164885,0.6771177416114125,"{'C': 5.448253834793757, 'degree': 6}",44,8,10
ionosphere,custom_hermite,3,1.7428825995884836,0.017676520021632315,0.6835714285714285,0.5956748427308157,0.6616033755274262,"{'C': 24.725298825376527, 'degree': 4}",45,8,10
ionosphere,custom_hermite,4,1.894375799689442,0.01838600989431143,0.6837301587301587,0.5988865617118269,0.6723658830620856,"{'C': 7.827610313856364, 'degree': 6}",46,8,10
ionosphere,custom_hermite,5,1.841555000282824,0.01850540013983846,0.6837301587301589,0.5937339811931355,0.6682489451476794,"{'C': 17.690420851338768, 'degree': 5}",47,8,10
ionosphere,custom_gegen,0,6.872331299819052,0.028976589953526855,0.9372222222222222,0.9359126560971148,0.20449568012859154,"{'C': 20.811233577369745, 'degree': 2, 'alpha': -0.12816831525786976}",42,8,10
ionosphere,custom_gegen,1,7.490235999692231,0.030861240066587924,0.9344444444444445,0.9332471818334606,0.2570423950170786,"{'C': 2.877249105178084, 'degree': 4, 'alpha': -0.2245519812698833}",43,8,10
ionosphere,custom_gegen,2,7.808094900101423,0.023096210043877363,0.8943650793650795,0.8893124208816161,0.3716395418927065,"{'C': 10.691860375019163, 'degree': 1, 'alpha': -0.05638125000041694}",44,8,10
ionosphere,custom_gegen,3,6.333768299780786,0.029896530043333768,0.9287301587301589,0.9295820469993334,0.6008227848101266,"{'C': 1.933161862413238, 'degree': 3, 'alpha': 0.45088785981341584}",45,8,10
ionosphere,custom_gegen,4,6.632464100141078,0.03911369005218148,0.9257936507936508,0.9244599526374643,0.2728691983122363,"{'C': 11.375642969250542, 'degree': 4, 'alpha': -0.3210331699585467}",46,8,10
ionosphere,custom_gegen,5,8.292716700118035,0.031408119946718216,0.9203174603174602,0.9191569123975343,0.2554450472171991,"{'C': 6.166987894984273, 'degree': 2, 'alpha': -0.4422174052507317}",47,8,10
ionosphere,custom_alsalam,0,1.509297200012952,0.013061759993433952,0.9315873015873015,0.9299410970096409,0.5821458710066305,"{'C': 3.4882070224403936, 'degree': 2, 'a': -1, 'q': 0.37}",42,8,10
ionosphere,custom_alsalam,1,1.5278170998208225,0.013411169964820146,0.9457936507936509,0.9459773321029884,0.6229827205143661,"{'C': 5.526503868113398, 'degree': 3, 'a': -1, 'q': 0.32}",43,8,10
ionosphere,custom_alsalam,2,1.475101100280881,0.014390660030767322,0.9288095238095238,0.9295074688069258,0.6451426562186056,"{'C': 17.75398968518351, 'degree': 6, 'a': -1, 'q': 0.46}",44,8,10
ionosphere,custom_alsalam,3,1.5035230000503361,0.012434919970110059,0.9486507936507937,0.948902843583101,0.5948061080972474,"{'C': 2.812409934004069, 'degree': 2, 'a': -1, 'q': 0.48000000000000004}",45,8,10
ionosphere,custom_alsalam,4,1.3735968000255525,0.013035730086266994,0.9344444444444445,0.9347139463710892,0.6062075547518584,"{'C': 9.871403897553764, 'degree': 4, 'a': -1, 'q': 0.04}",46,8,10
ionosphere,custom_alsalam,5,1.5811012000776827,0.020669239945709704,0.9318253968253968,0.9326818713164153,0.6049417319670484,"{'C': 3.1787371619055294, 'degree': 5, 'a': -1, 'q': 0.01}",47,8,10
breast,linear,0,0.5208739000372589,0.0038951400201767683,0.9677962489343563,0.9677349100866772,0.0735319509546887,{'C': 9.364128431065215},42,8,10
breast,linear,1,0.5112740998156369,0.0031566200312227012,0.9648337595907929,0.9649246042107267,0.07515902650883188,{'C': 2.877249105178084},43,8,10
breast,linear,2,0.5103172999806702,0.003208829928189516,0.9693094629156009,0.9694095529504428,0.07385583008924552,{'C': 2.6207978131423735},44,8,10
breast,linear,3,0.49586489982903004,0.004304449912160635,0.9677109974424554,0.9677450250297234,0.07239479886655545,{'C': 24.725298825376527},45,8,10
