dataset,kernel,svm.C,svm.poly.degree,svm.poly.gamma,svm.custom_hermite.degree,svm.custom_gegen.degree,svm.custom_gegen.alpha,accuracy,accuracy_std,train_accuracy,train_accuracy_std,f1_score,f1_score_std,train_f1_score,train_f1_score_std,precision,precision_std,train_precision,train_precision_std,recall,recall_std,train_recall,train_recall_std,support_vector_acc,support_vector_std,train_time
haberman,LINEAR,1,,,,,,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,62.31313020966095,1.25539749377742,62.31306269613288,0.1422234000076702,54.07094461787489,1.3727868758549355,54.06581158552356,0.15669164776101083,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,53.81291172595521,0.26090948710380135,0.10312959994189441
haberman,POLY,1,3.0,"['scale', 'auto']",,,,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,62.31313020966095,1.25539749377742,62.31306269613288,0.1422234000076702,54.07094461787489,1.3727868758549355,54.06581158552356,0.15669164776101083,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,64.66864295125164,1.9572825827517568,0.16212960006669164
haberman,RBF,1,,,,,,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,62.31313020966095,1.25539749377742,62.31306269613288,0.1422234000076702,54.07094461787489,1.3727868758549355,54.06581158552356,0.15669164776101083,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,69.32002635046112,2.153008239052031,0.13170489994809031
haberman,HERMITE,1,,,3.0,,,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,62.31313020966095,1.25539749377742,62.31306269613288,0.1422234000076702,54.07094461787489,1.3727868758549355,54.06581158552356,0.15669164776101083,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,62.67127799736496,2.1838953350696277,0.13378400006331503
haberman,GEGEN,1,,,,3.0,-0.2,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,62.31313020966095,1.25539749377742,62.31306269613288,0.1422234000076702,54.07094461787489,1.3727868758549355,54.06581158552356,0.15669164776101083,73.5268817204301,0.9445243550966771,73.52938076416336,0.10640954392214519,65.06864295125163,1.6974562770598318,0.14763270015828311
haberman,AL-SALAM,1,,,,,,73.5268817204301,0.9445243550966771,73.565744400527,0.13334635170032785,62.31313020966095,1.25539749377742,62.39787714143568,0.2607833553759768,54.07094461787489,1.3727868758549355,56.74004890228777,7.987461646136139,73.5268817204301,0.9445243550966771,73.565744400527,0.13334635170032785,60.421343873517785,1.8646138919366249,0.9054912999272346
ionosphere,LINEAR,1,,,,,,88.32539682539682,5.31976377495422,93.57373920032147,0.4730123571271209,87.62138890250442,6.153327810185381,93.4914386795449,0.48630175877531057,89.57710896993505,4.124232762978754,93.68903278795273,0.45822632594487406,88.32539682539682,5.31976377495422,93.57373920032147,0.4730123571271209,28.268937110709267,1.7760615341488593,0.14161440008319914
ionosphere,POLY,1,3.0,"['scale', 'auto']",,,,88.90476190476191,5.730334605751879,94.04862366887683,0.7058878171933651,88.23842545020779,6.313462008997167,93.96290343229566,0.7293292301643937,90.1839171867058,4.723424723276834,94.21460413470466,0.6630993481491229,88.90476190476191,5.730334605751879,94.04862366887683,0.7058878171933651,38.17711472774764,1.335254751739784,0.20965879992581904
ionosphere,RBF,1,,,,,,92.3015873015873,5.582812951686161,94.30188868796463,0.5492481249986872,91.93447835028358,5.972262230247296,94.20503942702693,0.5699992530997323,93.09583915509381,4.880568797153194,94.5649917971191,0.5008375829397019,92.3015873015873,5.582812951686161,94.30188868796463,0.5492481249986872,39.88607594936708,0.8014767654823659,0.16287720017135143
ionosphere,HERMITE,1,,,3.0,,,71.5079365079365,7.343993488750641,74.45358649789029,1.364522321722782,71.4454656541521,7.842930280433874,74.74490061464446,1.4338475896182936,81.67845248826943,3.914658456983968,83.23864105311551,0.4679650600073503,71.5079365079365,7.343993488750641,74.45358649789029,1.364522321722782,70.71880650994575,1.137238474521883,0.6193347999360412
ionosphere,GEGEN,1,,,,3.0,-0.2,92.30952380952381,4.2432419257940435,99.14526823387583,0.1452182026250552,92.07162597712468,4.507330506361884,99.1444880077297,0.14545130255295308,92.8097712961067,3.875493975256582,99.14609332250713,0.14603419131452544,92.30952380952381,4.2432419257940435,99.14526823387583,0.1452182026250552,28.67972674301788,1.4944535801642815,1.3309831998776644
ionosphere,AL-SALAM,1,,,,,,92.32539682539682,4.377910434584358,100.0,0.0,92.38030534050179,4.340319744712899,100.0,0.0,92.86741102237997,4.23963934517436,100.0,0.0,92.32539682539682,4.377910434584358,100.0,0.0,52.13672895318465,0.9682461766228027,14.318944099824876
breast,LINEAR,1,,,,,,96.6389599317988,2.2625609833642457,97.3321416276052,0.32610493473964663,96.63916956946352,2.2626129662977457,97.33617797826149,0.3245841997016623,96.7310734672792,2.227736013001539,97.3461170084413,0.3206897649111038,96.6389599317988,2.2625609833642457,97.3321416276052,0.32610493473964663,8.003628081883425,0.482527292075346,0.1518165001180023
breast,POLY,1,3.0,"['scale', 'auto']",,,,96.64322250639387,2.7556522775109675,97.60872328592993,0.3249210979997964,96.64628803635165,2.7615356559963637,97.61297711794641,0.3236646350379511,96.74105159841824,2.744499992728601,97.62400473914627,0.32049646401647147,96.64322250639387,2.7556522775109675,97.60872328592993,0.3249210979997964,8.882074097613941,0.5501971583898351,0.42821200005710125
breast,RBF,1,,,,,,97.0780051150895,2.1569522488833974,97.38094859775958,0.2755798843972037,97.09201737044216,2.1390701054177046,97.38746758698295,0.2738388717755452,97.18375543361695,2.0803863094093966,97.40674449674862,0.2678993948074674,97.0780051150895,2.1569522488833974,97.38094859775958,0.2755798843972037,10.281057175392602,0.7216845780426157,0.2435872999485582
breast,HERMITE,1,,,3.0,,,96.49616368286446,2.1709481143501392,96.50247609967957,0.2632720104418133,96.51773494870193,2.1523796006112232,96.51894429563335,0.26123293356434857,96.64220948464093,2.092704507112447,96.58317345720917,0.25480781701349836,96.49616368286446,2.1709481143501392,96.50247609967957,0.2632720104418133,12.18444956436535,0.7197837419670089,0.9444279000163078
breast,GEGEN,1,,,,3.0,-0.2,96.35123614663257,2.92312560086125,97.6412965758322,0.37883391224553226,96.34809314633745,2.931197884646291,97.6449991411611,0.37765904671709105,96.44714858189364,2.9195733497637306,97.65391218549597,0.37479879866974175,96.35123614663257,2.92312560086125,97.6412965758322,0.37883391224553226,12.476947114748022,1.1177258584979173,2.083131399936974
breast,AL-SALAM,1,,,,,,93.12659846547314,3.3921665309232574,100.0,0.0,93.03326599889104,3.4464793334340884,100.0,0.0,93.30856477264398,3.4168965349947475,100.0,0.0,93.12659846547314,3.3921665309232574,100.0,0.0,17.16228383782209,0.9778781475805234,3.8439770000986755
australian,LINEAR,1,,,,,,85.50724637681158,4.762804847871008,85.65217391304347,0.5165544261624928,85.5143723606629,4.7721338059911025,85.68661518763614,0.5176080706332389,86.8348171626719,4.178139533141715,86.81545864226186,0.4365749300532398,85.50724637681158,4.762804847871008,85.65217391304347,0.5165544261624928,31.04669887278583,1.7519063148417575,0.23078809981234372
australian,POLY,1,3.0,"['scale', 'auto']",,,,85.65217391304347,4.511415193122721,87.26247987117553,0.4523211563667698,85.66710458082603,4.509715342240331,87.30007200785087,0.4516323582704323,86.49646786504577,3.9266577771402202,87.84681013208571,0.41989856932973463,85.65217391304347,4.511415193122721,87.26247987117553,0.4523211563667698,32.97906602254427,0.9973502458745256,0.47093429998494685
australian,RBF,1,,,,,,85.50724637681158,4.762804847871008,85.84541062801932,0.4165061886111921,85.5143723606629,4.7721338059911025,85.88064074614611,0.4180913242102394,86.8348171626719,4.178139533141715,86.96050776085089,0.3401573831187425,85.50724637681158,4.762804847871008,85.84541062801932,0.4165061886111921,35.410628019323674,0.9727367671844733,0.2774829000700265
australian,HERMITE,1,,,3.0,,,83.91304347826087,5.629833217262329,85.21739130434783,2.3609523746359087,83.85976819611459,5.7052574829312555,85.1949153758189,2.5372945340952207,84.65730230312315,5.198210345778992,85.75344229992284,2.2310585316364304,83.91304347826087,5.629833217262329,85.21739130434783,2.3609523746359087,72.38325281803543,1.9420717128901654,1.590995900100097
australian,GEGEN,1,,,,3.0,-0.2,85.65217391304347,4.9973738114686,91.3365539452496,0.4061037105609791,85.65276667424962,4.966253897001343,91.3450531449343,0.40378672955491995,86.0916722351464,4.837265577456188,91.38436102076027,0.39722393235597814,85.65217391304347,4.9973738114686,91.3365539452496,0.4061037105609791,36.84380032206119,1.1244502576551425,4.321477300021797
australian,AL-SALAM,1,,,,,,76.81159420289856,5.650315562208095,99.56521739130434,0.1618337459117703,76.70703241051916,5.639436302119036,99.56519065931418,0.16183532379123158,76.83785770741056,5.631236326678893,99.56553047336637,0.16204107393959408,76.81159420289856,5.650315562208095,99.56521739130434,0.1618337459117703,38.63123993558776,1.2336457149948346,6.69856800022535
german,LINEAR,1,,,,,,76.6,5.063595560468865,78.56666666666666,0.8365862437369367,75.61389838057416,4.99636315230896,77.6504794942523,0.8732842530111334,75.75134845400797,5.286864763922127,77.66949861271787,0.9333173570880515,76.6,5.063595560468865,78.56666666666666,0.8365862437369367,53.37777777777778,0.8376923033320319,0.35332260001450777
german,POLY,1,3.0,"['scale', 'auto']",,,,77.2,3.370459909270544,84.75555555555555,0.32508308529617364,75.65115705764399,4.201167530413741,84.01365406886748,0.43874258081631845,75.95339693299904,4.095923626047699,84.61945558960554,0.2739616724876346,77.2,3.370459909270544,84.75555555555555,0.32508308529617364,56.4,0.9245619583428755,0.9053652998991311
german,RBF,1,,,,,,75.6,4.103656905736639,80.92222222222223,0.6305983832738974,73.24905622329096,4.590949533647281,79.38041086241056,0.8096982581118265,74.2418199603798,5.245793214935967,80.72701476166128,0.6593762585627068,75.6,4.103656905736639,80.92222222222223,0.6305983832738974,59.91111111111111,0.6953105709849767,0.4924700998235494
german,HERMITE,1,,,3.0,,,70.0,0.0,70.0,0.0,57.647058823529406,0.0,57.647058823529406,0.0,49.00000000000001,5.551115123125783e-15,49.00000000000001,5.551115123125783e-15,70.0,0.0,70.0,0.0,65.31111111111112,0.47609522856952424,6.170982599956915
german,GEGEN,1,,,,3.0,-0.2,70.5,2.974894956128701,98.52222222222223,0.172490829958446,69.98956334927216,2.717352576518318,98.51300982383799,0.17482322813281054,69.89121582289684,2.6974169198488176,98.54137872470925,0.16783231566734177,70.5,2.974894956128701,98.52222222222223,0.172490829958446,61.72222222222223,0.8933913745655634,15.3356687000487
german,AL-SALAM,1,,,,,,71.50000000000001,2.906888370749727,100.0,0.0,65.60317140557446,3.3882078286097275,100.0,0.0,68.8473545661666,6.065410624351637,100.0,0.0,71.50000000000001,2.906888370749727,100.0,0.0,93.7,0.46361435655611166,13.596927999984473
heart,LINEAR,1,,,,,,83.33333333333334,5.037581669902015,85.39094650205762,0.5597312966557769,83.13424865953849,5.255833583003378,85.3554648470434,0.5678725917525745,84.09608660937351,4.99811737588252,85.38984050148265,0.5604997594971431,83.33333333333334,5.037581669902015,85.39094650205762,0.5597312966557769,37.572016460905346,1.2075226955655303,0.12356550013646483
heart,POLY,1,3.0,"['scale', 'auto']",,,,82.5925925925926,4.074074074074073,88.93004115226336,0.6227467469309302,82.44297026998423,4.197524658986107,88.8939718232159,0.6259753457953104,83.27251729560811,3.9108244861715438,88.96475352068445,0.6288157981255619,82.5925925925926,4.074074074074073,88.93004115226336,0.6227467469309302,43.20987654320989,1.2617045034366987,0.16465499997138977
heart,RBF,1,,,,,,82.96296296296296,5.289946984105815,86.70781893004117,0.5834340279324226,82.73782688208222,5.505284947741927,86.63620970088131,0.5988039162526664,83.64153099795514,4.983341223238772,86.8039802682982,0.5601946278972286,82.96296296296296,5.289946984105815,86.70781893004117,0.5834340279324226,49.25925925925925,1.0255091188787755,0.1306543000973761
heart,HERMITE,1,,,3.0,,,61.11111111111111,4.140866624999611,61.6872427983539,1.1411872118404967,51.09268637509972,6.862642184663489,52.302868646652335,2.3154123554999346,70.54721499649035,15.129233480954902,76.02448178339323,1.022227164016665,61.11111111111111,4.140866624999611,61.6872427983539,1.1411872118404967,90.12345679012346,0.4508004588519841,0.18140450003556907
heart,GEGEN,1,,,,3.0,-0.2,80.74074074074075,3.2288140322523486,94.44444444444444,0.5892107433447059,80.60124907767369,3.2205505026340453,94.42520305878783,0.5893577045020761,81.44424556924557,3.740658060810112,94.5303413084052,0.6095431282401688,80.74074074074075,3.2288140322523486,94.44444444444444,0.5892107433447059,49.54732510288066,2.3582796348797386,0.2785155000165105
heart,AL-SALAM,1,,,,,,74.44444444444444,6.717910054524835,100.0,0.0,73.97035591362608,6.858451662215612,100.0,0.0,75.10957150959732,7.166759748488161,100.0,0.0,74.44444444444444,6.717910054524835,100.0,0.0,71.23456790123456,1.4888932111214435,5.0655050000641495
fourclass,LINEAR,1,,,,,,76.92194600374232,2.535598697034476,77.0173428666445,0.3649941860931061,75.81302673632308,2.6261428891778555,76.06389192238152,0.3637569439609341,77.06716845522648,3.234153160136901,76.65018346580116,0.4200278943032416,76.92194600374232,2.535598697034476,77.0173428666445,0.3649941860931061,53.20946125706685,0.7215894954752652,0.22757099987939
fourclass,POLY,1,3.0,"['scale', 'auto']",,,,80.39828922747928,3.7622298228764,80.48475224476222,0.4201491454727768,78.74656754347873,4.351032738948221,78.97480646775563,0.48968769088422615,81.9882116378014,4.274446142509418,81.89572153105378,0.45103219333007366,80.39828922747928,3.7622298228764,80.48475224476222,0.4201491454727768,45.73335550382441,0.6355868589923884,0.672175400191918
fourclass,RBF,1,,,,,,80.39695268644748,3.436174212648084,80.51055869637513,0.4291536023676587,78.81509452707276,3.8379735829987065,79.00705263885412,0.48611237924867623,81.95811396499012,4.087086242845828,81.91698869352344,0.49111461284550606,80.39695268644748,3.436174212648084,80.51055869637513,0.4291536023676587,47.782823412038574,0.669444332006157,0.42437519994564354
