dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
breast,0,0,custom_hermite,342,341,0.3984100609576919,0.009900990099009901,0.0035058125665032836,0.009900990099009901,10.55163149464972,0.26762172643682497,0.42246733618767357,0.5179523190965553,0.26762172643682497,0.5179523190965553,1.942827152941207,149.68111696761187,1.1500497498828919,1.2992270863753028,0.3489736070381232,119.0,0.5087719298245614,0.5728070175438597,"{""C"": 2.9263330204062656, ""degree"": 6}"
breast,0,1,custom_hermite,341,342,0.4717087664079681,0.009900990099009901,0.0021911040231385047,0.009900990099009901,3.873689582627965,0.4784367781035087,0.6752537424669006,0.7724765266953174,0.4784367781035087,0.7724765266953174,2.4191278100047087,65.58933405043891,1.432809826238653,1.6968165717092116,0.2309941520467836,79.0,0.4897360703812317,0.5240469208211144,"{""C"": 32.98524259097747, ""degree"": 1}"
breast,1,0,custom_hermite,342,341,0.3876762966247999,0.009900990099009901,0.0027624645904812057,0.009900990099009901,5.275849669611875,0.39956707202668823,0.5928173043613923,0.7017578690208153,0.39956707202668823,0.7017578690208153,2.183367624344427,107.3651771380053,1.5694696457068307,1.8776679993575698,0.1906158357771261,65.0,0.5111111111111112,0.5102339181286549,"{""C"": 26.903166889164634, ""degree"": 3}"
breast,1,1,custom_hermite,341,342,0.4892528500066836,0.009900990099009901,0.0025840390281396983,0.009900990099009901,4.499951710847912,0.4418834348111515,0.6262367247270739,0.7238862403037882,0.4418834348111515,0.7238862403037882,2.269546290895174,92.7829111129645,1.300561904935379,1.4226941535183368,0.19298245614035087,66.0,0.48269794721407633,0.5011730205278593,"{""C"": 85.57471727460616, ""degree"": 2}"
breast,2,0,custom_hermite,342,341,0.3800761853091402,0.009900990099009901,0.003229021326084351,0.009900990099009901,11.137722635996221,0.25493876475545507,0.417905088005624,0.5101533571365504,0.25493876475545507,0.5101533571365504,1.9200794001318937,144.22063282977723,1.4595377560452063,1.5622431426909287,0.1495601173020528,51.0,0.5906432748538012,0.6017543859649123,"{""C"": 48.916666920412275, ""degree"": 6}"
breast,2,1,custom_hermite,341,342,0.4975452179252631,0.009900990099009901,0.002329455039032824,0.009900990099009901,3.8093869570944334,0.48415417446446063,0.6718560945227224,0.7782162846515969,0.48415417446446063,0.7782162846515969,2.456237030702649,66.02277815509802,1.0705834563605892,1.2187265005860863,0.38011695906432746,130.0,0.48445747800586514,0.5096774193548388,"{""C"": 5.021084638493799, ""degree"": 1}"
breast,3,0,custom_hermite,342,341,0.5405455961305453,0.009900990099009901,0.0023910799557367705,0.009900990099009901,3.8990728557549876,0.4796443847150839,0.6635916737061622,0.7643410373483918,0.4796443847150839,0.7643410373483918,2.5130449343594368,66.85099601102559,1.4091181195768543,1.6250657156487138,0.2404692082111437,82.0,0.4637426900584796,0.5140350877192983,"{""C"": 48.86816847802403, ""degree"": 1}"
breast,3,1,custom_hermite,341,342,0.35720196001532806,0.009900990099009901,0.0023190879779352936,0.009900990099009901,5.5770406278999625,0.3846492251103223,0.5805912607676256,0.6896347481241382,0.3846492251103223,0.6896347481241382,2.034707380532168,107.16165724630036,1.360387832186995,1.6929861750770914,0.24853801169590642,85.0,0.5038123167155426,0.5234604105571847,"{""C"": 6.5247479281484235, ""degree"": 3}"
breast,4,0,custom_hermite,342,341,0.4625639797101389,0.009900990099009901,0.0027253719249864744,0.009900990099009901,5.865059550178075,0.3691167010587729,0.578806556336019,0.6803914171321138,0.3691167010587729,0.6803914171321138,2.202306708386256,106.82397267008912,0.9303528965264383,0.9674545708541427,0.5219941348973607,178.0,0.4964912280701755,0.5245614035087719,"{""C"": 1.0303787628511976, ""degree"": 3}"
breast,4,1,custom_hermite,341,342,0.41658870373932816,0.009900990099009901,0.0030425296192891703,0.009900990099009901,5.289807354344053,0.4019867921636096,0.5806006469938958,0.6914112755350872,0.4019867921636096,0.6914112755350872,2.193619193891451,109.23962741259042,1.1974012802570468,1.4138404622366612,0.31871345029239767,109.0,0.46920821114369504,0.5023460410557186,"{""C"": 5.207641854149449, ""degree"": 3}"
