dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
parkinson,0,0,poly,98,97,0.22888375999313246,0.009900990099009901,0.15180582841966528,0.009900990099009901,4.618038685603288,0.3991865503441521,0.6903174846697985,0.7881610754855352,0.3991865503441521,0.7881610754855352,1.1926205064527393,92.29752586694333,1.0868256973661334,0.7042275975847816,0.4329896907216495,42.0,0.8714285714285713,0.8510204081632654,"{""C"": 0.07654332668069766, ""degree"": 6, ""gamma"": 0.18428138790685025}"
parkinson,0,1,poly,97,98,0.30373572696031337,0.009900990099009901,0.04307158225508459,0.009900990099009901,4.269786189313196,0.42741925680492415,0.7027690934727355,0.8155701046840044,0.42741925680492415,0.8155701046840044,1.1974242418224008,67.68378657079695,1.5120759518051585,1.2108034975958517,0.40816326530612246,40.0,0.9360824742268041,0.9340206185567013,"{""C"": 8.54167319949052, ""degree"": 3, ""gamma"": 0.9201838897177165}"
parkinson,1,0,poly,98,97,0.28225885608644113,0.009900990099009901,0.023421890243571174,0.009900990099009901,3.416535167991458,0.4989447074750923,0.7542757170051322,0.8440988326175115,0.4989447074750923,0.8440988326175115,1.1520616092801967,52.245488638801746,1.3321520669732951,1.0024044806395525,0.4536082474226804,44.0,0.963265306122449,0.9540816326530613,"{""C"": 1.7614489439866334, ""degree"": 2, ""gamma"": 0.251982248318063}"
parkinson,1,1,poly,97,98,0.23316134643423328,0.009900990099009901,0.004621725731448433,0.009900990099009901,4.18251859788396,0.42688604411532594,0.7134812219544563,0.851842753128697,0.42688604411532594,0.851842753128697,1.1263066153751415,17.20636419731946,1.2859721253967547,1.0118401314195506,0.40816326530612246,40.0,1.0,1.0,"{""C"": 8.581922842574608, ""degree"": 1, ""gamma"": 0.7854609063563116}"
parkinson,2,0,poly,98,97,0.21977009685220691,0.009900990099009901,0.006155289140972839,0.009900990099009901,3.194369753976548,0.5199998106012419,0.7735798559195128,0.8828312797010933,0.5199998106012419,0.8828312797010933,1.0978700972534794,17.66865074781726,1.9473081447603164,1.8001904694729436,0.36082474226804123,35.0,1.0,1.0,"{""C"": 36.43089111744049, ""degree"": 1, ""gamma"": 0.5611843753864073}"
parkinson,2,1,poly,97,98,0.3458357897462653,0.009900990099009901,0.2419021297186893,0.009900990099009901,4.895407681386332,0.3944431269809592,0.6512305220178336,0.7643527641499773,0.3944431269809592,0.7643527641499773,1.3066552719811637,90.44510123869614,1.0715130743762182,0.6816208846351179,0.42857142857142855,42.0,0.8556701030927835,0.8402061855670103,"{""C"": 0.13137931524101715, ""degree"": 6, ""gamma"": 0.18472674262424782}"
parkinson,3,0,poly,98,97,0.27737997723006264,0.009900990099009901,0.041280044218385124,0.009900990099009901,3.844463341931189,0.4569753681705009,0.7272923342717521,0.8245820711804427,0.4569753681705009,0.8245820711804427,1.160116855230433,66.9170470551157,1.475909315581923,1.1395057858821491,0.3917525773195876,38.0,0.9163265306122449,0.9316326530612243,"{""C"": 2.8711729169985483, ""degree"": 3, ""gamma"": 1.7906806457794566}"
parkinson,3,1,poly,97,98,0.23616430416086606,0.009900990099009901,0.005405065473698342,0.009900990099009901,3.893034097602517,0.45537864319558874,0.7186943685769247,0.8484583119481036,0.45537864319558874,0.8484583119481036,1.1212209063396839,17.50613024344521,1.2688044532570726,0.9628319281909581,0.4489795918367347,44.0,1.0,1.0,"{""C"": 4.503184028386529, ""degree"": 1, ""gamma"": 0.3546258187922578}"
parkinson,4,0,poly,98,97,0.27323048645434134,0.009900990099009901,0.19987854002459438,0.009900990099009901,4.778276104453959,0.39841929895132827,0.667414368979772,0.7777106197136154,0.39841929895132827,0.7777106197136154,1.2704309767217543,91.6272029717721,1.5457931322814857,1.440935768522532,0.32989690721649484,32.0,0.8632653061224489,0.85,"{""C"": 4.2396003443154715, ""degree"": 6, ""gamma"": 0.16333913336697828}"
parkinson,4,1,poly,97,98,0.30047702153923517,0.009900990099009901,0.1941170128544348,0.009900990099009901,4.788601092086467,0.39828799436557705,0.6648446340590994,0.7705431741889176,0.39828799436557705,0.7705431741889176,1.2247635881850678,91.39835270704648,1.0548139275755815,0.6706193745611206,0.4387755102040816,43.0,0.8577319587628867,0.8402061855670103,"{""C"": 0.11674197607994696, ""degree"": 6, ""gamma"": 0.05488393089178816}"
