dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
parkinson,0,0,custom_hermite,98,97,0.05233781198149811,0.0297029702970297,0.0004037112625691006,0.0297029702970297,2.347411745257728,0.6302858573742013,0.8490017418401195,0.9174815079952713,0.6302858573742013,0.9174815079952713,0.7364907512561424,29.130781014712742,1.0055214704969495,0.022866207672180026,0.5360824742268041,52.0,0.5979591836734695,0.6173469387755102,"{""C"": 6.510338439760313, ""degree"": 3}"
parkinson,0,1,custom_hermite,97,98,0.06873020706994461,0.0297029702970297,0.00023019666715240738,0.019801980198019802,2.6497362230085866,0.5788535748058057,0.8451373337002704,0.9330217462803448,0.5788535748058057,0.9330217462803448,0.7758143091681837,21.747500380007235,1.0002813648640705,0.00013403946089771945,0.4897959183673469,48.0,0.5175257731958762,0.5567010309278351,"{""C"": 0.02331213193494903, ""degree"": 2}"
parkinson,1,0,custom_hermite,98,97,0.05392610626232926,0.039603960396039604,0.0008275082886001763,0.019801980198019802,2.61286223849839,0.5946338958535465,0.8032569714521263,0.8985084708445487,0.5946338958535465,0.8985084708445487,0.7127889513644216,35.2223153817761,1.0000092319447884,0.0010016042207182405,0.5360824742268041,52.0,0.5836734693877551,0.6071428571428572,"{""C"": 0.20371039514408534, ""degree"": 4}"
parkinson,1,1,custom_hermite,97,98,0.0676995463279516,0.019801980198019802,0.0005900988994423663,0.019801980198019802,4.12917695593566,0.45592737943659345,0.673292462277856,0.7842502778064433,0.45592737943659345,0.7842502778064433,0.7950262789571674,48.12342974270309,1.0000188761595432,6.203818387899099e-05,0.4897959183673469,48.0,0.5979381443298969,0.5762886597938144,"{""C"": 0.006018429909593159, ""degree"": 6}"
parkinson,2,0,custom_hermite,98,97,0.04449375759171818,0.04950495049504951,0.0006282465979666461,0.0594059405940594,2.313030429699114,0.636676487811453,0.8482944477430444,0.907378557664034,0.636676487811453,0.907378557664034,0.7371170009479544,36.498985545642206,1.0837919488566874,0.23245075878596763,0.5154639175257731,50.0,0.573469387755102,0.5846938775510203,"{""C"": 30.5266208741873, ""degree"": 4}"
parkinson,2,1,custom_hermite,97,98,0.08413985551847752,0.009900990099009901,0.00022562328436527023,0.009900990099009901,2.5834760567359334,0.5830416800688978,0.8452693911890744,0.934636147861498,0.5830416800688978,0.934636147861498,0.771711748332496,19.75357292340022,1.000005319199094,2.4966308291904813e-05,0.4897959183673469,48.0,0.5319587628865978,0.545360824742268,"{""C"": 0.00801438758752774, ""degree"": 2}"
parkinson,3,0,custom_hermite,98,97,0.05743251186859232,0.009900990099009901,0.000458508061254876,0.0297029702970297,2.070376306232079,0.679322079856112,0.8653891511476588,0.9386837129208278,0.679322079856112,0.9386837129208278,0.7204271331610822,23.608374375355158,1.0001699431497963,0.0009458445725352241,0.5257731958762887,51.0,0.5224489795918367,0.5622448979591836,"{""C"": 0.585235269492907, ""degree"": 2}"
parkinson,3,1,custom_hermite,97,98,0.09016567531325125,0.009900990099009901,0.0003904924703627869,0.009900990099009901,4.998740792594825,0.38974155042120984,0.6573013909817719,0.7675704815421475,0.38974155042120984,0.7675704815421475,0.8030040382595294,40.89298189913353,0.9999871883087976,0.00023913755545651224,0.5102040816326531,50.0,0.5917525773195876,0.5804123711340206,"{""C"": 0.03114434251807808, ""degree"": 5}"
parkinson,4,0,custom_hermite,98,97,0.07275436188019772,0.019801980198019802,0.00045162937963001655,0.04950495049504951,4.097176357107458,0.4508602324151877,0.6847583757947446,0.7944071917958591,0.4508602324151877,0.7944071917958591,0.7965412471946886,38.91015468849377,1.0043916989717279,0.022971433151674166,0.5876288659793815,57.0,0.5918367346938775,0.6051020408163265,"{""C"": 3.19899320886442, ""degree"": 5}"
parkinson,4,1,custom_hermite,97,98,0.04140927804195696,0.07920792079207921,0.0015334078260191436,0.04950495049504951,3.1153523525930775,0.5343994960693853,0.7743324824177161,0.8607532782861009,0.5343994960693853,0.8607532782861009,0.7044962027649204,51.29570036085982,1.0000679184423724,0.0013220785472530454,0.5612244897959183,55.0,0.5917525773195876,0.5896907216494846,"{""C"": 0.11674197607994696, ""degree"": 6}"
