dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
ionosphere,0,0,linear,176,175,0.21879014419372328,0.009900990099009901,0.32595350074159396,0.009900990099009901,8.00640295403204,0.29059068557435297,0.5053985308232064,0.625882155088796,0.29059068557435297,0.625882155088796,1.327875890568629,32.996941236888574,0.9672997774217631,1.0219581042428596,0.52,91.0,1.0,1.0,"{""C"": 0.0591534281364838}"
ionosphere,0,1,linear,175,176,0.11407023861742771,0.009900990099009901,0.19876652579455287,0.009900990099009901,7.083483782255222,0.32416010508677057,0.5182837574931211,0.647019498030093,0.32416010508677057,0.647019498030093,1.2113814990657246,32.99664933289097,1.3772975788438673,1.5689960367568656,0.36363636363636365,64.0,1.0,1.0,"{""C"": 0.23026886510761335}"
ionosphere,1,0,linear,176,175,0.16697542077225871,0.009900990099009901,0.2673739349729739,0.009900990099009901,7.570386123841076,0.30844409161365627,0.50938031173222,0.6333036676400424,0.30844409161365627,0.6333036676400424,1.2730751584776179,32.9971988435737,2.5000507970019945,3.408427149064492,0.22857142857142856,40.0,1.0,1.0,"{""C"": 6.631121110757612}"
ionosphere,1,1,linear,175,176,0.14721554757992086,0.009900990099009901,0.23833226436504315,0.009900990099009901,7.545682042167205,0.3071304113934548,0.508798279597549,0.6393727023162755,0.3071304113934548,0.6393727023162755,1.2519535128666486,32.99664636394465,2.631364188617275,3.440988895776037,0.2556818181818182,45.0,1.0,1.0,"{""C"": 4.18685489897035}"
ionosphere,2,0,linear,176,175,0.13196337552517728,0.009900990099009901,0.1969767497044137,0.009900990099009901,6.893610061155378,0.3230024639888345,0.5432341108687752,0.6706836730773726,0.3230024639888345,0.6706836730773726,1.2060432861363966,32.996032120027984,1.253198095637804,1.3850514845787862,0.38285714285714284,67.0,1.0,1.0,"{""C"": 0.17582517824351604}"
ionosphere,2,1,linear,175,176,0.18368121736523088,0.009900990099009901,0.3172700717463698,0.009900990099009901,8.158807415617574,0.293963129525986,0.49091933839025803,0.6147822151668567,0.293963129525986,0.6147822151668567,1.3171795198463947,32.997491639224165,2.3224946347524336,3.3444371019813763,0.26704545454545453,47.0,1.0,1.0,"{""C"": 3.644195796956397}"
ionosphere,3,0,linear,176,175,0.15808010280466622,0.009900990099009901,0.25115211246042046,0.009900990099009901,8.22315664769093,0.29375458306960506,0.4820733878227988,0.6060423982069529,0.29375458306960506,0.6060423982069529,1.2895938913604357,32.99754042971057,1.2815397902270529,1.4832212418857331,0.38857142857142857,68.0,1.0,1.0,"{""C"": 0.20237543602914368}"
ionosphere,3,1,linear,175,176,0.15473108225449192,0.009900990099009901,0.25158931627482445,0.009900990099009901,6.954038156485762,0.3199011800920273,0.5409900355249971,0.669484317962603,0.3199011800920273,0.669484317962603,1.2341056295146822,32.99639508423087,3.8790727237037603,6.00142403342486,0.2215909090909091,39.0,1.0,1.0,"{""C"": 7.619771867073789}"
ionosphere,4,0,linear,176,175,0.1894773050459982,0.009900990099009901,0.29685711249416036,0.009900990099009901,7.885597103906358,0.2986722602717149,0.5048200896631709,0.6241721150799066,0.2986722602717149,0.6241721150799066,1.3178678969111688,32.997268212422,1.2033231153433768,1.35510895021071,0.4,70.0,1.0,1.0,"{""C"": 0.1797075530543811}"
ionosphere,4,1,linear,175,176,0.1302691054063532,0.009900990099009901,0.214709818671718,0.009900990099009901,7.257855384707345,0.31384395672551113,0.5268470541556766,0.6492033896100854,0.31384395672551113,0.6492033896100854,1.213020396340347,32.99646632329083,2.979848226536,4.372729507068667,0.23295454545454544,41.0,1.0,1.0,"{""C"": 4.722853006534936}"
