dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
haberman,0,0,custom_alsalam,153,153,0.04956650690276725,0.009900990099009901,0.00010894896976101567,0.019801980198019802,2.2714385828024906,0.6382690466279418,0.8728849741196042,0.9540854620846917,0.6382690466279418,0.9540854620846917,1.2912651422840744,16.564808700879837,0.9826245097531079,0.4739590616885032,0.5490196078431373,84.0,0.592156862745098,0.6045751633986928,"{""C"": 36.28490170056305, ""degree"": 4, ""a"": -1, ""q"": 0.8741610123334633}"
haberman,0,1,custom_alsalam,153,153,0.055258652429552045,0.009900990099009901,0.0002901201227241232,0.009900990099009901,1.534104246274511,0.8007445376414863,0.931992240485018,0.9763144814079725,0.8007445376414863,0.9763144814079725,1.4113179956821085,14.358244687470574,1.0000252568683885,5.910549688352984e-05,0.5228758169934641,80.0,0.5124183006535948,0.5424836601307189,"{""C"": 0.003183439180469919, ""degree"": 3, ""a"": -1, ""q"": 0.9405872667195533}"
haberman,1,0,custom_alsalam,153,153,0.028114295884508252,0.13861386138613863,0.0016685987951772752,0.12871287128712872,5.848190277319453,0.31711060350446,0.6445213150294749,0.7958065106820873,0.31711060350446,0.7958065106820873,1.0414604897292552,55.222857481580576,0.9610545399021563,0.66811799649094,0.5490196078431373,84.0,0.8522875816993463,0.877124183006536,"{""C"": 3.876779487188052, ""degree"": 6, ""a"": -1, ""q"": 0.5951835421091338}"
haberman,1,1,custom_alsalam,153,153,0.07907941944872876,0.009900990099009901,0.0008921049584428038,0.009900990099009901,1.6520500108594953,0.77006341591137,0.912083030240356,0.969173041341216,0.77006341591137,0.969173041341216,1.53188262079111,19.276396055715,1.0000008639143467,0.00013032511553893978,0.5228758169934641,80.0,0.592156862745098,0.6418300653594773,"{""C"": 0.0018258709655428515, ""degree"": 3, ""a"": -1, ""q"": 0.8541902115924926}"
haberman,2,0,custom_alsalam,153,153,0.007226508824126998,0.504950495049505,9.158124571350635e-06,0.5148514851485149,2.0822648378443103,0.6484066174682259,0.9235102916784558,0.9673014762859204,0.6484066174682259,0.9673014762859204,1.0356863793636217,12.65880591162126,0.9754213040449646,0.3827700416048625,0.5490196078431373,84.0,0.5372549019607843,0.561437908496732,"{""C"": 12.834931819314079, ""degree"": 6, ""a"": -1, ""q"": 0.9763671609309521}"
haberman,2,1,custom_alsalam,153,153,0.046192693539342834,0.009900990099009901,0.011011647751330114,0.009900990099009901,4.57807159236766,0.3817005105783203,0.7120724407305092,0.8797159275352264,0.3817005105783203,0.8797159275352264,1.0543886382524985,23.516193299361753,0.9066681943547543,0.5110790211100382,0.5424836601307189,83.0,0.8705882352941176,0.881045751633987,"{""C"": 0.5990972259998275, ""degree"": 2, ""a"": -1, ""q"": 0.34043984784169645}"
haberman,3,0,custom_alsalam,153,153,0.03456023916174253,0.0594059405940594,0.015946251649245638,0.0297029702970297,4.6567498334506645,0.385294229403608,0.7022606888791704,0.8466063469916552,0.385294229403608,0.8466063469916552,1.0727776332741061,38.75430208312176,1.1895904029676545,1.0110849536022826,0.5294117647058824,81.0,0.8457516339869281,0.8647058823529412,"{""C"": 16.6060872925563, ""degree"": 3, ""a"": -1, ""q"": 0.1544689308996059}"
haberman,3,1,custom_alsalam,153,153,0.020142036114455666,0.16831683168316833,0.0017695759834597182,0.12871287128712872,2.8971817212355155,0.5186225874447732,0.8597470459128927,0.9658236533439858,0.5186225874447732,0.9658236533439858,0.9995689967572778,7.989830258942383,0.9887013914630604,0.0527261182208546,0.5555555555555556,85.0,0.8470588235294118,0.9045751633986928,"{""C"": 0.23508326323570303, ""degree"": 1, ""a"": -1, ""q"": 0.4933508903612997}"
haberman,4,0,custom_alsalam,153,153,0.0015631562405865,0.8910891089108911,2.498932483715165e-06,0.9504950495049505,1.7949402323816932,0.7246507632507747,0.9388178841604217,0.9796007452186866,0.7246507632507747,0.9796007452186866,0.9767844656627749,10.576815881279497,0.9834914178269776,0.07351789195461436,0.5424836601307189,83.0,0.5424836601307189,0.550326797385621,"{""C"": 0.4857163692533425, ""degree"": 3, ""a"": -1, ""q"": 0.9592055045512945}"
haberman,4,1,custom_alsalam,153,153,0.049421578346024606,0.009900990099009901,0.001597616708350016,0.009900990099009901,3.643270333410567,0.4261837309866422,0.822478882326374,0.9730995313919714,0.4261837309866422,0.9730995313919714,1.1156032202293988,7.954492224857596,0.9999279066559623,0.00044604812711347485,0.6078431372549019,93.0,0.8013071895424836,0.8575163398692811,"{""C"": 0.21391968065829547, ""degree"": 1, ""a"": -1, ""q"": 0.6251151617931037}"
