dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
german,0,0,linear,500,500,0.0732412622373723,0.009900990099009901,0.0889334950590021,0.009900990099009901,13.190219312389068,0.13746838329613897,0.3736205997885304,0.5198817917481118,0.13746838329613897,0.5198817917481118,1.0346328354257945,23.999725003667663,1.2242828153139,1.1685376009683934,0.528,264.0,1.0,1.0,"{""C"": 30.825200295827173}"
german,0,1,linear,500,500,0.06253882201221675,0.009900990099009901,0.0772802337185837,0.009900990099009901,13.137787299297317,0.14015589040636822,0.3735663755457097,0.5249878903833735,0.14015589040636822,0.5249878903833735,1.0174171293392358,23.99973723947005,1.0798119670475534,1.0015852849466922,0.566,283.0,1.0,1.0,"{""C"": 0.0851405109410959}"
german,1,0,linear,500,500,0.06332791640868005,0.009900990099009901,0.07659703000008933,0.009900990099009901,13.39429948081691,0.13625921048249084,0.36705578221210666,0.51761323587767,0.13625921048249084,0.51761323587767,1.022167554564373,23.999738808607617,1.3687111220396346,1.3523169582485843,0.536,268.0,1.0,1.0,"{""C"": 1.817006523971816}"
german,1,1,linear,500,500,0.07125387512253353,0.009900990099009901,0.08832308661355112,0.009900990099009901,12.943860386320083,0.13982414859572356,0.3794815805592347,0.5282550082306683,0.13982414859572356,0.5282550082306683,1.0289469838802594,23.99972420384347,1.2971922123658337,1.2258341992140471,0.524,262.0,1.0,1.0,"{""C"": 3.241309755903935}"
german,2,0,linear,500,500,0.06855872821228917,0.009900990099009901,0.08311758854050952,0.009900990099009901,12.99528021578207,0.1423815015425593,0.38184890647730213,0.5236673631192854,0.1423815015425593,0.5236673631192854,1.0241809458808295,23.999728723435737,1.228221698957923,1.1656508873185076,0.526,263.0,1.0,1.0,"{""C"": 5.257994689692063}"
german,2,1,linear,500,500,0.06515533646737325,0.009900990099009901,0.08072854973454135,0.009900990099009901,13.282243093138213,0.13582248210288764,0.3655441633113128,0.5222113319448132,0.13582248210288764,0.5222113319448132,1.0274655268689157,23.99973364046855,1.265731436006365,1.260171518595556,0.542,271.0,1.0,1.0,"{""C"": 0.6508092861274101}"
german,3,0,linear,500,500,0.06992814534816828,0.009900990099009901,0.08437656792309739,0.009900990099009901,13.22248193697342,0.1419284716101423,0.37226814466551916,0.5146513167771127,0.1419284716101423,0.5146513167771127,1.0272867565189105,23.99973323621407,1.2176064067089551,1.1476007058798108,0.542,271.0,1.0,1.0,"{""C"": 57.548086395586914}"
german,3,1,linear,500,500,0.06407293771717337,0.009900990099009901,0.07987232486614558,0.009900990099009901,13.025109378393331,0.13904366214880642,0.3760422313059744,0.5345073900470008,0.13904366214880642,0.5345073900470008,1.024346007780889,23.99973289885793,1.1728144665376712,1.095702123579527,0.55,275.0,1.0,1.0,"{""C"": 0.13561900125069096}"
german,4,0,linear,500,500,0.07922828405067521,0.009900990099009901,0.09728377232366371,0.009900990099009901,12.993657550354907,0.13724303526781328,0.38078937888770115,0.5282018113669839,0.13724303526781328,0.5282018113669839,1.0329260921577383,23.999726544927398,1.143569444783837,1.02542864208553,0.562,281.0,1.0,1.0,"{""C"": 1.692269892779728}"
german,4,1,linear,500,500,0.055363266148692775,0.009900990099009901,0.06781292180775847,0.009900990099009901,13.260871835016683,0.14157368659975683,0.3687506813166781,0.5197482688808184,0.14157368659975683,0.5197482688808184,1.0187957922232038,23.99973874653574,1.1560679948618091,1.1178554380569359,0.548,274.0,1.0,1.0,"{""C"": 0.19415943931778057}"
