dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
heart,0,0,linear,135,135,0.3667274734446367,0.009900990099009901,0.44767365911844786,0.009900990099009901,6.430052192701323,0.287292258932189,0.5875364211252513,0.7769373311152865,0.287292258932189,0.7769373311152865,1.1768520444537318,12.999437352018504,0.7843621210058805,0.8468778257372535,0.7185185185185186,97.0,1.0,1.0,"{""C"": 0.016473940841493222}"
heart,0,1,linear,135,135,0.30963990075101405,0.009900990099009901,0.34220814081342243,0.009900990099009901,6.499655827393199,0.2698646337721068,0.5888354438735135,0.7690789702031671,0.2698646337721068,0.7690789702031671,1.1353614103791931,12.999368392507904,1.3964797929700234,1.601655310189551,0.4148148148148148,56.0,1.0,1.0,"{""C"": 0.2603418328095134}"
heart,1,0,linear,135,135,0.32682102571759375,0.009900990099009901,0.3806584666790327,0.009900990099009901,6.771285777981263,0.2666743894133072,0.5693559406658957,0.7642139968888747,0.2666743894133072,0.7642139968888747,1.1475788903864275,12.999443106236413,0.9106930090656276,0.9631349241648416,0.5925925925925926,80.0,1.0,1.0,"{""C"": 0.024670085997024842}"
heart,1,1,linear,135,135,0.36704806770756426,0.009900990099009901,0.42832510105614247,0.009900990099009901,6.183699488121892,0.2949403027116276,0.6094289473164263,0.7848927501958193,0.2949403027116276,0.7848927501958193,1.1748515338379029,12.999360131646881,1.1654666526750832,1.3045016890343584,0.48148148148148145,65.0,1.0,1.0,"{""C"": 0.09886975709090574}"
heart,2,0,linear,135,135,0.3136825944738168,0.009900990099009901,0.37095345785836215,0.009900990099009901,6.573440292772106,0.2768973587637224,0.586165293081155,0.7695441434292349,0.2768973587637224,0.7695441434292349,1.1390213102846483,12.99944163834698,1.0729917234973645,1.187872610039146,0.4962962962962963,67.0,1.0,1.0,"{""C"": 0.06786984054978401}"
heart,2,1,linear,135,135,0.3680941691054523,0.009900990099009901,0.42151172007100696,0.009900990099009901,6.386765182265358,0.28509162248927533,0.5929621895434404,0.773579378230293,0.28509162248927533,0.773579378230293,1.1752285180416673,12.999347374625813,1.9984392896716148,2.3317268669607305,0.3925925925925926,53.0,1.0,1.0,"{""C"": 77.38294755950437}"
heart,3,0,linear,135,135,0.3246357453970676,0.009900990099009901,0.3852928533609113,0.009900990099009901,6.3590317704918045,0.2923796578936188,0.5915872727365629,0.7779736318801446,0.2923796578936188,0.7779736318801446,1.1471371252070468,12.999423362282869,1.6433019741493702,1.8592148031202476,0.37037037037037035,50.0,1.0,1.0,"{""C"": 1.2438867723347324}"
heart,3,1,linear,135,135,0.3499708143138908,0.009900990099009901,0.4008523250135069,0.009900990099009901,6.573660250080943,0.2662048510866882,0.5881771747461888,0.7702188678455455,0.2662048510866882,0.7702188678455455,1.1639037975443112,12.999390438349565,2.102010702886715,2.5495416203946175,0.362962962962963,49.0,1.0,1.0,"{""C"": 13.442278258874214}"
heart,4,0,linear,135,135,0.3425283347979662,0.009900990099009901,0.4096924996035498,0.009900990099009901,6.228152040594742,0.2985611559348663,0.5965407691504787,0.7795563219047733,0.2985611559348663,0.7795563219047733,1.1587158464173615,12.999420497787924,1.4804664061511774,1.6841020432448532,0.3925925925925926,53.0,1.0,1.0,"{""C"": 0.39847723445597305}"
heart,4,1,linear,135,135,0.3337631015159165,0.009900990099009901,0.38090879195894023,0.009900990099009901,6.69549284019965,0.26037467573613327,0.5855606067615278,0.7660675989307623,0.26037467573613327,0.7660675989307623,1.1530370427263934,12.999399890411723,1.117115717759806,1.2440558082565312,0.4740740740740741,64.0,1.0,1.0,"{""C"": 0.1765329974394124}"
