dataset,repeat,fold,kernel,n_samples_test,n_train,cka,cka_p,hsic,hsic_p,effective_rank,top1_ratio,cum_top3,cum_top5,kpca_top1,kpca_cum_top5,fisher_ratio_rkhs,dof_trace,svm_mean_margin,svm_std_margin,svm_sv_prop,svm_n_sv,knn_overlap_5,knn_overlap_10,best_params
SPECTF,0,0,custom_gegen,134,133,0.13092602006041237,0.009900990099009901,868.1238715562482,0.009900990099009901,6.195912008137156,0.37226564773220056,0.5329423212172606,0.6201861997248928,0.37226564773220056,0.6201861997248928,1.2545153310419916,133.99992924760056,1.203523623652958,1.1465589160758494,0.48120300751879697,64.0,0.3492537313432836,0.40298507462686567,"{""C"": 0.05258666564965595, ""degree"": 1, ""alpha"": -0.44495367342586223}"
SPECTF,0,1,custom_gegen,133,134,0.18298013826312623,0.009900990099009901,0.0063410649915953176,0.009900990099009901,14.379756261597684,0.22132923799075682,0.35882939970877376,0.4384628876645119,0.22132923799075682,0.4384628876645119,0.950770690047854,130.22116962317494,1.002154805196484,0.015264822578620706,0.5074626865671642,68.0,0.8165413533834585,0.8345864661654135,"{""C"": 0.11438338137834429, ""degree"": 5, ""alpha"": -0.08647622766567187}"
SPECTF,1,0,custom_gegen,134,133,0.005927677351380072,0.6831683168316832,2.0667045244536883e-09,0.7722772277227723,3.807759306759319,0.4095132203596554,0.7949248335987823,0.9314722605909925,0.4095132203596554,0.9314722605909925,0.5603839225024007,0.25662301189893827,1.0000016664926448,6.232036001300952e-07,0.40601503759398494,54.0,0.21641791044776118,0.24925373134328363,"{""C"": 35.36753172724245, ""degree"": 3, ""alpha"": 1.2199520191716084}"
SPECTF,1,1,custom_gegen,133,134,0.130805625532559,0.009900990099009901,27.864103870370876,0.009900990099009901,46.374721766445454,0.06918221594035674,0.16219636172782242,0.2366842392301289,0.06918221594035674,0.2366842392301289,1.256392172162156,107.57624353776765,1.002744982378266,0.7923630758259059,0.6940298507462687,93.0,0.013533834586466167,0.026315789473684213,"{""C"": 1.0832281221188893, ""degree"": 6, ""alpha"": 0.5387639759449303}"
SPECTF,2,0,custom_gegen,134,133,0.05523161267148899,0.3069306930693069,0.0025194891975182272,0.297029702970297,49.302312795475764,0.054904315944643435,0.14021059034195987,0.21187347632532305,0.054904315944643435,0.21187347632532305,0.8895509021314495,96.84684690835502,0.9992991961500997,0.0019491255389303087,0.556390977443609,74.0,0.03582089552238806,0.04626865671641791,"{""C"": 0.004859660552657247, ""degree"": 6, ""alpha"": 0.7216219655559168}"
SPECTF,2,1,custom_gegen,133,134,0.1547533620878571,0.009900990099009901,0.006370987135103047,0.009900990099009901,14.571147957228156,0.21518798889096283,0.35964380868886725,0.4454681397757413,0.21518798889096283,0.4454681397757413,0.9344951778998225,130.2889088507405,1.5364071784053734,1.3195773126636434,0.44029850746268656,59.0,0.825563909774436,0.8436090225563909,"{""C"": 6.5817410082690495, ""degree"": 4, ""alpha"": -0.09670234197733263}"
SPECTF,3,0,custom_gegen,134,133,0.18882152744227504,0.009900990099009901,0.046412820272229524,0.009900990099009901,17.996531248626194,0.1844984354946926,0.32209677034350853,0.4045340226779669,0.1844984354946926,0.4045340226779669,0.9861504052223254,133.68440768828077,1.2616174556328503,0.911693261380373,0.45864661654135336,61.0,0.7029850746268658,0.7335820895522388,"{""C"": 0.5463626281943632, ""degree"": 2, ""alpha"": 0.16212496439462587}"
SPECTF,3,1,custom_gegen,133,134,0.20486980617059083,0.009900990099009901,2900.2911111497656,0.009900990099009901,17.52924055782282,0.19213217030940133,0.3316068122664801,0.4135542504344549,0.19213217030940133,0.4135542504344549,1.1669297895828192,132.99999692498176,1.1896316563683729,0.9444737228387188,0.48507462686567165,65.0,0.38345864661654133,0.41729323308270677,"{""C"": 0.0031936385609078674, ""degree"": 2, ""alpha"": -0.4230697416839437}"
SPECTF,4,0,custom_gegen,134,133,0.2736707311502014,0.009900990099009901,20.0543776687247,0.009900990099009901,17.906037230691815,0.18793400766003482,0.3194492835924168,0.4058709378797164,0.18793400766003482,0.4058709378797164,1.437736152546519,109.31684382962874,0.9928622496638113,0.700901594354677,0.5939849624060151,79.0,0.2044776119402985,0.2246268656716418,"{""C"": 0.003232772552178876, ""degree"": 2, ""alpha"": 0.5258940380678858}"
SPECTF,4,1,custom_gegen,133,134,0.008375620483426036,0.7623762376237624,7.235684541235757e-08,0.7821782178217822,6.911499694174036,0.2361238997847445,0.569127572888236,0.778933363424536,0.2361238997847445,0.778933363424536,0.6209569475074203,4.472436007309879,1.00000002111167,8.215826267762425e-09,0.417910447761194,56.0,0.21954887218045116,0.23834586466165414,"{""C"": 0.002597443756348927, ""degree"": 4, ""alpha"": 1.0401175123318993}"
