kernel,feature,metric,n,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,spearman_ci_low,spearman_ci_high,spearman_p_fdr
custom_hermite,overall_std,accuracy_mean,20,0.09008485250049604,0.705653101125068,-0.12202908337954133,0.5931534982282135,0.09323308270676692,0.6958288642370747,-0.4343375241779497,0.5457008195872612,0.8700037043301221
custom_hermite,overall_std,f1_mean,20,0.059764070663153146,0.8023655980154172,-0.1953325051564838,0.5693494682378113,0.07218045112781954,0.7623392575365604,-0.473520879526977,0.512316940847245,0.9665824203168665
custom_hermite,overall_std,training_time_mean,20,-0.016817750438208497,0.9438967585733178,-0.3149036544760331,0.4598729578677698,-0.17293233082706763,0.4659400851924169,-0.550285660744729,0.29555668603634777,0.629377576834701
custom_hermite,overall_std,support_vector_prop_mean,20,-0.17354162068657586,0.464346021314052,-0.6166585830243233,0.03238374891948699,-0.21052631578947367,0.3729699095048,-0.61617644372284,0.2391580815815119,0.5435967660578197
custom_hermite,mean_feature_mean,accuracy_mean,20,0.09762828143144117,0.6821913516001985,-0.15405038086946607,0.4359388397430804,0.10526315789473684,0.6587277693915812,-0.34640653842417174,0.5652406806347963,0.8700037043301221
custom_hermite,mean_feature_mean,f1_mean,20,0.07006671889099943,0.7691153050888417,-0.1879359814497618,0.46019895744828404,0.09323308270676692,0.6958288642370747,-0.3444442911665977,0.4949116161616159,0.9665824203168665
custom_hermite,mean_feature_mean,training_time_mean,20,0.03235636214024633,0.8922801537911451,-0.3342696939041841,0.7100719107381553,-0.2541353383458646,0.2795976355152773,-0.6839651250947688,0.2521604645775418,0.4349296552459869
custom_hermite,mean_feature_mean,support_vector_prop_mean,20,-0.16724840219377052,0.4809435725318849,-0.5084093367352126,0.04801228110956295,-0.26165413533834586,0.2651241095103529,-0.606969474704587,0.09763939838591308,0.5435967660578197
custom_hermite,mean_feature_std,accuracy_mean,20,0.03944141207731767,0.8688704580490507,-0.13796798791925324,0.5886121497063814,0.10075187969924812,0.6725564354857818,-0.40753274575608484,0.5663984112751185,0.8700037043301221
custom_hermite,mean_feature_std,f1_mean,20,0.0062381767162201784,0.9791761923101612,-0.2012436894994738,0.5673123169598149,0.07669172932330826,0.7479334475419401,-0.47020475175354143,0.5841147759718487,0.9665824203168665
custom_hermite,mean_feature_std,training_time_mean,20,-0.014553441114558373,0.9514411964080847,-0.30447105889617065,0.4984579006828048,-0.10977443609022557,0.6450049409876997,-0.5183472136141484,0.3798623207825271,0.6946207056790612
custom_hermite,mean_feature_std,support_vector_prop_mean,20,-0.12012791182542873,0.6139312538527959,-0.6661057117837702,-0.006149862402782342,-0.24060150375939846,0.306861091678276,-0.6211860038743601,0.20800364744160973,0.5435967660578197
custom_hermite,max_feature_correlation,accuracy_mean,20,0.26217992411788094,0.2641299713509129,-0.08106996817943246,0.634955446080965,0.17449170153907181,0.4618659033908852,-0.3458799339713925,0.5609745102887774,0.8700037043301221
custom_hermite,max_feature_correlation,f1_mean,20,0.24317452704102216,0.3015581435986953,-0.09097363825739141,0.5456185633456568,0.24154528116980684,0.30490947270865776,-0.22981174352712344,0.5736497505843202,0.9665824203168665
custom_hermite,max_feature_correlation,training_time_mean,20,0.23881595550067183,0.31057401767647397,0.06434170591888773,0.5080224123554478,0.42441868016272055,0.062161764619334904,-0.014876274090472779,0.7372764971106416,0.12432352923866981
custom_hermite,max_feature_correlation,support_vector_prop_mean,20,-0.17374937591190048,0.463803113411741,-0.5595873747065647,0.15318128191452535,-0.1752536740348756,0.4598817241508424,-0.6452162515227492,0.33464762108027407,0.5435967660578197
