kernel,feature,metric,n,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,spearman_ci_low,spearman_ci_high,spearman_p_fdr
custom_gegen,n_samples,accuracy_mean,20,0.12183233749336778,0.6088741975750945,-0.35121507965562415,0.4134728290177191,-0.09172932330827067,0.7005157258604466,-0.532860977820508,0.392220065553297,0.9698849998123448
custom_gegen,n_samples,f1_mean,20,0.15210967577934906,0.5220450812478705,-0.2925763718977413,0.4610947825101042,0.06466165413533834,0.7865148626867856,-0.36617039894716,0.5139468271015081,0.9698849998123448
custom_gegen,n_samples,training_time_mean,20,0.7694240515421935,7.310909865193597e-05,0.5849190465079981,0.9275124431949285,0.8932330827067668,1.1553772694134429e-07,0.7099262209529054,0.9771879939001434,1.61752817717882e-06
custom_gegen,n_samples,support_vector_prop_mean,20,-0.29509854320083456,0.20655230717239753,-0.6429256106419375,0.20563867838906924,-0.24060150375939846,0.306861091678276,-0.6607776446689931,0.26267841337148234,0.5855239375989391
custom_gegen,n_features,accuracy_mean,20,-0.1662181825187742,0.48368844489615254,-0.5716885031011495,0.4700602622433255,0.012825422835837489,0.9572014797986905,-0.42209109761281305,0.5331403143611686,0.9698849998123448
custom_gegen,n_features,f1_mean,20,-0.15969562072010413,0.5012454098098342,-0.6268323695402424,0.5425917668894525,0.029423028858686,0.9019984418317762,-0.5196606847308488,0.49964174662257227,0.9698849998123448
custom_gegen,n_features,training_time_mean,20,0.22067260187664972,0.349824131823585,-0.0974634960904656,0.5505556774481455,0.04149401505712129,0.8621071852484766,-0.36032642992325875,0.442272845963139,0.8621071852484766
custom_gegen,n_features,support_vector_prop_mean,20,0.2873673217598069,0.21925413636159047,-0.18566495366116326,0.6614985997452741,0.1682393701406918,0.4783106156796635,-0.341595120360494,0.6150026919130248,0.5855239375989391
custom_gegen,n_classes,accuracy_mean,20,-0.6130351475702666,0.004051946472522948,-0.9209730431920944,0.007032368490884448,-0.341779985946001,0.14023678281034602,-0.7092289851661648,0.161766300073478,0.6544383197816147
custom_gegen,n_classes,f1_mean,20,-0.5885748157824957,0.006332639496662674,-0.9081901213725643,0.06656382277560606,-0.2419837626594426,0.30400531209257353,-0.6352576012771554,0.2963817278312774,0.9698849998123448
custom_gegen,n_classes,training_time_mean,20,-0.17277437622043262,0.46635378912375425,-0.42340344980826883,0.17183383503170882,-0.16603265467144235,0.4841835810263211,-0.5472695551989932,0.2840140997612126,0.6778570134368496
custom_gegen,n_classes,support_vector_prop_mean,20,0.5457016414076393,0.012815771669044166,-0.011105957966402548,0.8502667856614797,0.3673914060814894,0.11103820426996887,-0.11091165369451567,0.7301597260875078,0.518178286593188
custom_gegen,samples_per_feature_ratio,accuracy_mean,20,0.08187306962766275,0.7314868961658103,-0.589285325538803,0.3442972621706924,-0.10075187969924812,0.6725564354857818,-0.5892843707447668,0.3515143877739674,0.9698849998123448
custom_gegen,samples_per_feature_ratio,f1_mean,20,0.08308538698317912,0.7276547039507253,-0.5569315898265706,0.36859806754042324,-0.016541353383458645,0.9448174502147446,-0.5313056398598262,0.4568560606060606,0.9698849998123448
custom_gegen,samples_per_feature_ratio,training_time_mean,20,0.04451371664250876,0.8521742455118677,-0.10961928375180052,0.5540150115142339,0.5097744360902255,0.02166896662153532,0.10779118344203181,0.7788942040108501,0.12688980533969502
custom_gegen,samples_per_feature_ratio,support_vector_prop_mean,20,-0.28685967658818834,0.2201056776456548,-0.5648486084992783,0.3279473499197627,-0.2270676691729323,0.3356744310134179,-0.6138233429659137,0.25835594279728447,0.5855239375989391
custom_gegen,overall_mean,accuracy_mean,20,0.022051212334853538,0.9264780399242063,-0.28775339568025593,0.32635810781947977,0.009022556390977442,0.9698849998123449,-0.45806557945870924,0.38629335264284514,0.9698849998123448
custom_gegen,overall_mean,f1_mean,20,0.0057403759071006435,0.980837608475472,-0.3379443238373533,0.34026027988094826,-0.009022556390977442,0.9698849998123449,-0.3944065208993635,0.37919562923118527,0.9698849998123448
custom_gegen,overall_mean,training_time_mean,20,0.12938255872773463,0.5866798965933175,-0.31009222173162065,0.7496084814403594,-0.17293233082706763,0.4659400851924169,-0.6275171360922629,0.3817386764130009,0.6778570134368496
custom_gegen,overall_mean,support_vector_prop_mean,20,-0.008898683699205028,0.9702982795675146,-0.25948958258420707,0.257723381893403,0.1533834586466165,0.5185244542213634,-0.2927136934815221,0.5181412370797341,0.5855239375989391
