kernel,feature,metric,n,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,spearman_ci_low,spearman_ci_high,spearman_p_fdr
poly,n_samples,accuracy_mean,20,0.16821136441913365,0.4783849266159614,-0.29252209913874205,0.46175327055944326,-0.004511278195488721,0.9849400483404018,-0.4704943341995795,0.46433831239010837,0.9849400483404018
poly,n_samples,f1_mean,20,0.17313973444331185,0.46539715077768096,-0.3315289828866157,0.4479725835359664,0.05714285714285714,0.8108800461568323,-0.4493530671456203,0.5483814930962392,0.9744241389472946
poly,n_samples,training_time_mean,20,0.7980622763589841,2.481795188794734e-05,0.6180149555896309,0.95070238922124,0.9142857142857143,1.732048818457259e-08,0.7265555083376055,0.9619826174857985,2.424868345840163e-07
poly,n_samples,support_vector_prop_mean,20,-0.16754486811197455,0.4801551208443232,-0.49192379159993715,0.2501500104385786,-0.0631578947368421,0.7913733978200618,-0.4749237542215178,0.3876427669690863,0.9232689641234054
poly,n_features,accuracy_mean,20,-0.17340089750723195,0.46471394395160254,-0.5564675139958191,0.46855807196411453,-0.018106479297652925,0.9396048641348376,-0.55531062763232,0.4681419405666214,0.9849400483404018
poly,n_features,f1_mean,20,-0.14342880118201196,0.5463329821875719,-0.5199215548739776,0.5408120556455368,0.033949648683099236,0.8870076140615883,-0.5215967250288963,0.574498318690225,0.9744241389472946
poly,n_features,training_time_mean,20,-0.29023290472947744,0.2144878603249517,-0.5895732058065651,0.11340775574792132,-0.3477952898424166,0.13294049417642345,-0.6995713411900685,0.1005956708944958,0.31019448641165476
poly,n_features,support_vector_prop_mean,20,0.06694894468312003,0.7791393936958035,-0.4522915146494741,0.4830242947555499,-0.1003400727744933,0.6738239076038854,-0.6392278150410542,0.422951602613007,0.9232689641234054
poly,n_classes,accuracy_mean,20,-0.6113807218880132,0.0041808794329200386,-0.9121530651781917,0.08128136396861578,-0.3038044319520009,0.1928448760002416,-0.690214843805095,0.19661442711792776,0.8999427546677942
poly,n_classes,f1_mean,20,-0.5815812706677965,0.00715019416025379,-0.8998762174866035,0.03980718902100059,-0.25523104893641935,0.2774584751328724,-0.6641409269967362,0.3038078529870102,0.9711046629650535
poly,n_classes,training_time_mean,20,-0.08550299746575982,0.7200311560032279,-0.353372815075674,0.3849089489650447,0.01501359111390702,0.9499076833067757,-0.40168955298286524,0.4075811853847107,0.9499076833067756
poly,n_classes,support_vector_prop_mean,20,0.633673738628737,0.002701158161684174,0.07567658521066392,0.8910209346014017,0.4256794657001874,0.06130694453686666,-0.03334320544344934,0.7404056931896611,0.28609907450537775
poly,samples_per_feature_ratio,accuracy_mean,20,0.11530783794233877,0.6283229893696645,-0.6098464182689219,0.4392319992080565,-0.037593984962406006,0.8749652018566716,-0.5407509283454821,0.4749078375577952,0.9849400483404018
poly,samples_per_feature_ratio,f1_mean,20,0.08945064166130437,0.7076376895649023,-0.6268114546223328,0.3956950146224279,-0.03609022556390977,0.8799311955207728,-0.5372757366369512,0.4570450097847358,0.9744241389472946
poly,samples_per_feature_ratio,training_time_mean,20,0.7427284459400743,0.00017610484791351835,0.29795275801268095,0.9536804686897613,0.7624060150375939,9.311509889394973e-05,0.47841426403641885,0.9198001626409775,0.0006518056922576481
poly,samples_per_feature_ratio,support_vector_prop_mean,20,-0.0763872121148424,0.7489033894262525,-0.43175272968666517,0.631555871100076,0.0706766917293233,0.7671582206450904,-0.4227749554661212,0.5730273141122912,0.9232689641234054
poly,overall_mean,accuracy_mean,20,0.004435374659899717,0.9851934094877035,-0.3751098664558148,0.35281051609091824,-0.037593984962406006,0.8749652018566716,-0.4232368665985934,0.34890710713063544,0.9849400483404018
poly,overall_mean,f1_mean,20,-0.04756901634134849,0.8421459772179594,-0.418086930357689,0.3405191197338706,-0.03609022556390977,0.8799311955207728,-0.44730739538753267,0.3964896600371619,0.9744241389472946
poly,overall_mean,training_time_mean,20,0.5372476151614195,0.014574302022402643,-0.43837519067339276,0.8537644463015718,-0.11578947368421053,0.6268789936728247,-0.6440827075255487,0.38579780266410824,0.7313588259516289
poly,overall_mean,support_vector_prop_mean,20,0.0763226635355061,0.7491090349152867,-0.27261173976832453,0.4385858187617592,0.11428571428571428,0.6313917305184382,-0.2875452196382429,0.4901419985913666,0.9232689641234054
poly,overall_std,accuracy_mean,20,0.006899643932196019,0.9769686663900541,-0.30049452294798523,0.44497913556404084,-0.037593984962406006,0.8749652018566716,-0.5066506568130309,0.43628387281729614,0.9849400483404018
poly,overall_std,f1_mean,20,-0.04543895433976626,0.8491350032164877,-0.41800034587561635,0.4647527069487509,-0.0015037593984962405,0.9949797739432688,-0.46764735534657137,0.4759555407708289,0.9949797739432688
poly,overall_std,training_time_mean,20,0.4876413702321639,0.029180652343589193,-0.36772545030478454,0.8510630407282214,-0.09774436090225563,0.681832438507082,-0.5850695491774751,0.39803846153846123,0.7342810876230114
poly,overall_std,support_vector_prop_mean,20,0.06036571853531186,0.8004142604502661,-0.43468649902395373,0.3898568393233367,0.021052631578947364,0.9297994024457079,-0.38655860010696513,0.4541372414912362,0.9348031235214638
poly,mean_feature_mean,accuracy_mean,20,0.004435374659899717,0.9851934094877035,-0.38450249827035504,0.3325602256116559,-0.037593984962406006,0.8749652018566716,-0.42516954658333483,0.38331215951924164,0.9849400483404018
poly,mean_feature_mean,f1_mean,20,-0.04756901634134849,0.8421459772179594,-0.4174651857306208,0.33896049487307917,-0.03609022556390977,0.8799311955207728,-0.4089295883713339,0.3763971829588164,0.9744241389472946
poly,mean_feature_mean,training_time_mean,20,0.5372476151614195,0.014574302022402643,-0.38632373121446695,0.8604176938121832,-0.11578947368421053,0.6268789936728247,-0.6754700760796162,0.3731978691264934,0.7313588259516289
poly,mean_feature_mean,support_vector_prop_mean,20,0.0763226635355061,0.7491090349152867,-0.27857612425753087,0.39782673324989715,0.11428571428571428,0.6313917305184382,-0.31387337358344364,0.519666884643619,0.9232689641234054
poly,mean_feature_std,accuracy_mean,20,-0.03503862664167189,0.883406558012698,-0.35699703829016094,0.4361565536059217,-0.010526315789473682,0.9648685868194993,-0.449121201675254,0.4182879912548266,0.9849400483404018
poly,mean_feature_std,f1_mean,20,-0.09000759963388075,0.7058947451768656,-0.46508540271032045,0.45214010889575995,0.02857142857142857,0.9048224147367736,-0.47571920876697227,0.49571557607386585,0.9744241389472946
poly,mean_feature_std,training_time_mean,20,0.4968357945087765,0.025845097587966676,-0.4301730406769708,0.8549561689318443,-0.14436090225563908,0.5437007991990148,-0.6417936168507667,0.38744502956393145,0.7313588259516289
poly,mean_feature_std,support_vector_prop_mean,20,0.09685393555039269,0.6845872761467116,-0.41547584703610435,0.4071605598548575,-0.019548872180451125,0.9348031235214638,-0.45580883358160057,0.4179936797777009,0.9348031235214638
poly,max_feature_correlation,accuracy_mean,20,0.3725022530193318,0.10578168327242933,0.07253201845170057,0.6846573522304524,0.4396581300787967,0.05241436461385467,-0.04637235672462213,0.7051647270809291,0.3669005522969827
poly,max_feature_correlation,f1_mean,20,0.41438850670126537,0.06928649109135834,0.17695945196594237,0.7444554708942849,0.4945201497766708,0.026655302884696124,0.06257278549715883,0.7655538952506535,0.18658712019287288
poly,max_feature_correlation,training_time_mean,20,0.19200772815644945,0.4173759902660098,-0.29900651419315927,0.5765294878876869,0.15696633413558425,0.5086822316333882,-0.35149996942530537,0.5814876207920239,0.7313588259516289
poly,max_feature_correlation,support_vector_prop_mean,20,-0.40360520832700614,0.07761123602930642,-0.6793247929489302,-0.0980487246965413,-0.4983300122556898,0.02533270033813948,-0.7705683303448503,-0.06903701813294535,0.17732890236697638
poly,mean_feature_correlation,accuracy_mean,20,0.46879961161831163,0.037067410236281545,0.20292773469260658,0.6335619012979873,0.473946892389968,0.0347652746254258,-0.0055090842734377005,0.7485315076554706,0.3669005522969827
poly,mean_feature_correlation,f1_mean,20,0.490770669740724,0.02800950432975772,0.1319694832510621,0.6857223775314067,0.5356666645500764,0.014923726512930608,0.02822277345090201,0.8134507509760569,0.18658712019287288
poly,mean_feature_correlation,training_time_mean,20,0.1431805685493175,0.5470349438574231,-0.2549616588383982,0.5766609551114772,0.17220578405166037,0.4678445481304577,-0.25376941725969765,0.5814944690758233,0.7313588259516289
poly,mean_feature_correlation,support_vector_prop_mean,20,-0.540053643310874,0.013970333454133448,-0.7546508318054732,-0.16310578955773306,-0.5402384995248992,0.013931264105915784,-0.806874718132846,-0.08457784824795009,0.17732890236697638
poly,class_imbalance_ratio,accuracy_mean,20,0.14930916637998956,0.5298247088254227,-0.3242212796013508,0.5032012625382623,0.18796992481203004,0.42742125802266384,-0.2363842662632375,0.5753297321681197,0.9849400483404018
poly,class_imbalance_ratio,f1_mean,20,0.1916132045813758,0.41835184193904057,-0.2529340937739822,0.5378144554843757,0.26616541353383455,0.25667084540254065,-0.2281063244062237,0.66143321999789,0.9711046629650535
poly,class_imbalance_ratio,training_time_mean,20,0.39892250080741154,0.08144919658978153,0.013377455718828042,0.7355626961668518,0.4466165413533834,0.04837283310926692,-0.04173602925672563,0.7388224686296397,0.2257398878432456
poly,class_imbalance_ratio,support_vector_prop_mean,20,-0.2127963652136165,0.3677177860982933,-0.5866097122677071,0.26238883337258795,-0.3383458646616541,0.1445260996635991,-0.7126069154175056,0.11395383496889253,0.426751993264294
poly,class_entropy,accuracy_mean,20,-0.6203444652132509,0.0035210248819983123,-0.8559102958925883,0.07505880127767921,-0.1894736842105263,0.42366525592686277,-0.6523836021552049,0.33162798194713083,0.9849400483404018
poly,class_entropy,f1_mean,20,-0.5742329603148124,0.008100343884053372,-0.8321610751382554,0.20865111406907974,-0.08872180451127819,0.7099206278927328,-0.5651129055780876,0.4082253351964977,0.9744241389472946
poly,class_entropy,training_time_mean,20,0.04723390991049996,0.8432447678782266,-0.3312904689254866,0.4804785984587655,0.23458646616541348,0.3194764651496698,-0.2326981485130148,0.6035530914893186,0.6389529302993396
poly,class_entropy,support_vector_prop_mean,20,0.6284415391265464,0.0030016020202253686,0.020393527612402554,0.8654144407011677,0.1819548872180451,0.44262106677574986,-0.2997614252145975,0.6104621661937548,0.8852421335514997
poly,n_constant_features,accuracy_mean,20,0.19042414669337746,0.4213003809280857,-0.17905666429203393,0.43212737021491004,0.1301628053236573,0.5844060061439591,-0.3409372850955819,0.5331553909247031,0.9849400483404018
poly,n_constant_features,f1_mean,20,0.21855923307754438,0.35457501471077,-0.09978441190395362,0.47032399727040586,0.19023794624226836,0.42176311368485664,-0.2305775282558381,0.5527134885404239,0.9744241389472946
poly,n_constant_features,training_time_mean,20,0.22126271028280142,0.3485041848100666,-0.1928607783842129,0.6801979341344658,0.37046336899810156,0.10785660644159942,-0.026217001386386322,0.6851444702995659,0.31019448641165476
poly,n_constant_features,support_vector_prop_mean,20,-0.2433281801383329,0.3012432429144417,-0.5343501726700648,0.1102760370566361,-0.31038822807949046,0.18289371139898317,-0.6606755419955006,0.14168223936098284,0.426751993264294
poly,proportion_constant_features,accuracy_mean,20,0.2534632799250078,0.2809147512672494,-0.14328989633638642,0.5428659421812487,0.15415350909015377,0.5164015542279325,-0.26968379467696385,0.5461146641419778,0.9849400483404018
poly,proportion_constant_features,f1_mean,20,0.26847376640627474,0.2524123548411761,-0.08494841499160638,0.5329889984613165,0.21344332027867444,0.3662286992942916,-0.22385030418534135,0.6057902581582313,0.9744241389472946
poly,proportion_constant_features,training_time_mean,20,0.45119930574105593,0.04584461817697953,-0.1583174963620495,0.8820399358402123,0.3675968293688282,0.11082336309707627,-0.008830696176558551,0.6983342436583425,0.31019448641165476
poly,proportion_constant_features,support_vector_prop_mean,20,-0.2667230516454185,0.2556379564212054,-0.4929611714417288,0.06290644539907635,-0.33004661561609844,0.15526923497524558,-0.6394056566616171,0.1553563633382989,0.426751993264294
