kernel,feature,metric,n,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,spearman_ci_low,spearman_ci_high,spearman_p_fdr
rbf,mean_feature_std,support_vector_prop_mean,20,-0.1517182768495326,0.5231291249026591,-0.4706568759289167,0.1707148547868235,0.02706766917293233,0.9098116651774512,-0.45998030428453174,0.461478385680513,0.9322618470852374
rbf,max_feature_correlation,accuracy_mean,20,0.3362562340125082,0.14718059490402255,0.07316398316802826,0.6559309263286478,0.3611749630110046,0.11768251653469616,-0.09347747430500931,0.7009003391523823,0.8237776157428731
rbf,max_feature_correlation,f1_mean,20,0.3549643917988924,0.12460038331728053,0.16274476397938975,0.6877381579399375,0.4251806526585244,0.06164407347937356,-0.02804280982545256,0.7280529877369102,0.43150851435561494
rbf,max_feature_correlation,training_time_mean,20,0.2791785699533607,0.23325492860285577,-0.049426934465530946,0.5909471375302796,0.1630621141020147,0.4921454187453087,-0.30810707348727867,0.639875594392326,0.6049451965915906
rbf,max_feature_correlation,support_vector_prop_mean,20,-0.29118162541872067,0.21292502894996565,-0.6810081906691472,0.0010675897829990901,-0.35584115554037793,0.12360661579437116,-0.6357371488226903,0.053878997940969356,0.34609852422423926
rbf,mean_feature_correlation,accuracy_mean,20,0.4725115416190727,0.035395714885151065,0.1925998118757323,0.6876944724648096,0.4366102400955814,0.05426367888240458,-0.071993078117523,0.7254026234068779,0.7596915043536642
rbf,mean_feature_correlation,f1_mean,20,0.49081546016614735,0.027993014122409766,0.21644067663445277,0.7296235341675458,0.49909198475149363,0.025074512244617868,0.05609795342013093,0.7732110457771348,0.35104317142465014
rbf,mean_feature_correlation,training_time_mean,20,0.2328979684726757,0.3230726535810261,-0.15421174262095536,0.6073922219478487,0.21106638133765457,0.3717165504910578,-0.2460669941893046,0.5779139901095248,0.6049451965915906
rbf,mean_feature_correlation,support_vector_prop_mean,20,-0.3916200102123121,0.08771247557588875,-0.6825446975828008,-0.13003282079905545,-0.4640412499445185,0.0392993926990182,-0.7520078843482456,-0.04259296101899459,0.1375478744465637
rbf,class_imbalance_ratio,accuracy_mean,20,0.12942965064498954,0.5865425493660332,-0.38839507962343855,0.49607622451281935,0.051127819548872175,0.8304946161837171,-0.4289448540704838,0.5400479757876578,0.9398091995407436
rbf,class_imbalance_ratio,f1_mean,20,0.19727134813964803,0.40447432309069975,-0.1939095883024815,0.49521735162068564,0.1789473684210526,0.45032544160934007,-0.2898237101413512,0.5568560606060606,0.9807220162046253
rbf,class_imbalance_ratio,training_time_mean,20,0.3620629781987188,0.11671634830658512,0.009834310028099395,0.7456589844657254,0.4601503759398496,0.04120071780195447,0.06625534151216488,0.7555373154917916,0.17690373464973755
rbf,class_imbalance_ratio,support_vector_prop_mean,20,-0.3125430386036909,0.17971378060933202,-0.5971626139408461,0.009832881740028832,-0.32631578947368417,0.16027455107910063,-0.7028918547654613,0.11611447680311379,0.3739739525179015
rbf,class_entropy,accuracy_mean,20,-0.5971844989138977,0.005433144295410322,-0.8154954791727608,0.10709738897322824,-0.26766917293233083,0.2538915426582106,-0.6851828912853395,0.2413974316037459,0.8886203993037372
rbf,class_entropy,f1_mean,20,-0.5382668561621343,0.014352538752098395,-0.8111654221475549,0.2809802411827459,-0.09774436090225563,0.681832438507082,-0.5609857849729816,0.3968945150594086,0.9807220162046253
rbf,class_entropy,training_time_mean,20,-0.03523704724813957,0.8827506514530457,-0.3774428706798308,0.4100789575389393,0.1894736842105263,0.42366525592686277,-0.3502612041712561,0.5918809406108098,0.6049451965915906
rbf,class_entropy,support_vector_prop_mean,20,0.08853342414499756,0.7105110802504533,-0.44363271484990513,0.5320215736947458,-0.21353383458646616,0.36602063833951404,-0.6956529748023188,0.33730605613939557,0.5811273727311308
rbf,n_constant_features,accuracy_mean,20,0.1583551274906762,0.5048914253271385,-0.30170210634021055,0.5019573557194245,0.03003757045930553,0.8999612758849147,-0.4232239266118795,0.507012704959756,0.9398091995407436
rbf,n_constant_features,f1_mean,20,0.18049225271514838,0.4463592665530023,-0.28811027321679045,0.48076173664613975,0.1301628053236573,0.5844060061439591,-0.34747841680215535,0.5520840070154417,0.9807220162046253
rbf,n_constant_features,training_time_mean,20,0.3134837445068693,0.17833739231648674,-0.12286838527938335,0.7628070716446173,0.43053850991671266,0.0580954047782609,0.10986845899375763,0.7176275943008535,0.17690373464973755
rbf,n_constant_features,support_vector_prop_mean,20,-0.3002663631582304,0.19833984111333394,-0.6444383468647265,0.2612284389620825,-0.21026299321513872,0.37358188247001267,-0.6189241978259985,0.25208385436337266,0.5811273727311308
rbf,proportion_constant_features,accuracy_mean,20,0.2660208667306361,0.25693901457505,-0.25439126480402136,0.5833494834121364,0.05138450303005125,0.8296555318328619,-0.4425666162414934,0.5484350048013347,0.9398091995407436
rbf,proportion_constant_features,f1_mean,20,0.26979911606640916,0.24998778308939484,-0.22792228848389223,0.6281031231878056,0.15612983612977113,0.5109720682317174,-0.3444410502207954,0.540526656244628,0.9807220162046253
rbf,proportion_constant_features,training_time_mean,20,0.2227772455695795,0.3451297522866686,-0.11054047089126719,0.6839941975876932,0.4229339864781142,0.06317990523204912,0.05722703398129142,0.7107205348319321,0.17690373464973755
rbf,proportion_constant_features,support_vector_prop_mean,20,-0.5638526581661383,0.00961589998257507,-0.7954554789305386,0.23367542300182703,-0.24111189883331743,0.30580471903489226,-0.6685593589935112,0.2882807912216846,0.5811273727311308
